id;title;overview;release_date;vote_average
264967;Die Nichten der Frau Oberst;Frau Oberst, die zusammen mit ihren zwei Nichten Julia und Florentine auf einen Gutshof lebt, muss rasch Männer ins Haus bringen, da die beiden Mädchen sich zu gerne mit sich selber beschäftigen. Schnell wird der Hof zum Anlaufpunkt für fesche Junggesellen, die Frau Oberst zuerst einmal austesten muss.;1968-07-19;3.7
197640;Drei Schwedinnen in Oberbayern;Der oberbayerische Hotelbesitzer Otto Gruber ist über beide Ohren verschuldet. Da kommt ihm unvermutet die auf Urlaub weilende Birgit zu Hilfe. Die den Freuden des Nacktseins und des Sex in freier Natur nie abgeneigte blonde Schwedin, die mit Otto das Bett teilt, erfährt davon. Sie lässt ihre beiden Freundinnen Ulla und Vivi einfliegen, um Ottos Kreditgeber, den ruppigen Alois, zu umgarnen. Die drei Schwedinnen gehen ans Werk, aber der preußische Gläubiger verduftet mit Ottos Ehefrau.;1977-10-07;5.3
999722;Old People;Während einer Hochzeitsfeier auf dem Land, irgendwo im kargen Osten Deutschlands, geschehen seltsame Dinge, als von einem Tag auf den anderen die Bewohner eines nahegelegenen Altenheims plötzlich gewalttätig werden. Scheinbar ohne Grund rotten sie sich zusammen und töten alles, was jünger ist als sie;2022-10-07;5.7
70914;Es war nicht die Nachtigall;Paul reist nach Italien, um seinen Vater zu besuchen. Als er im Zug die junge Yvonne trifft, lässt er seinen Fantasien freien Lauf. In Rom angekommen, scheint sein Vater nicht nur Paul, sondern auch Yvonne vom Zug abholen zu wollen...;1974-09-13;4.5
760883;Blood Red Sky;Als Terroristen versuchen einen Transatlantikflug zu kapern, wird eine an einer mysteriösen Krankheit leidende Frau zum Handeln gezwungen. Um ihren Sohn zu beschützen, muss sie ihr dunkles Geheimnis offenbaren und das Monster in sich freilassen, gegen das sie bisher angekämpft hat.;2021-07-23;6.9
73475;Der Ruf der blonden Göttin;Die frisch vermählte Susan reist nach Haiti zu ihrem Mann, der dort als britischer Konsul arbeitet. Im Haus ihres Gatten macht sie nicht nur Bekanntschaft mit dessen nymphomanischer Schwester, sondern auch mit der mysteriösen Bediensteten Inès, die scheinbar in einem Voodoo-Kult involviert ist. Schon in der ersten Nacht wird Susan von dunklen, erotischen Alpträumen heimgesucht, die sie erst zum Teil einer Voodoo-Zeremonie und später auch zur Mörderin werden lassen.;1977-12-09;4.8
166666;3096 Tage;Die Österreicherin Natascha Kampusch ist 10 Jahre alt, als sie 1998 auf dem Schulweg von dem arbeitslosen Nachrichtentechniker Wolfgang Priklopil entführt wird. Sie wird von ihm achteinhalb Jahre lang in einem unterirdischen Verlies in dessen Haus gefangengehalten. 2006 gelingt Natascha die Flucht und Wolfgang Priklopil nimmt sich das Leben. Nach Natascha Kampuschs Selbstbefreiung gerät ihre Entführung ins Zentrum politischer Machtspiele und sensationslüsterner Berichterstattung durch die Medien. Sie wird in Talkshows eingeladen und gelangt zu einer schier unglaublichen Berühmtheit. Die gesamte Welt interessiert sich für das Schicksal der Natascha Kampusch. Doch bald schon stellt die junge Frau fest, dass ihr Weg in die Freiheit noch lange nicht zu Ende ist.;2013-02-21;7.5
793937;Die Schule der magischen Tiere;Ida muss umziehen. Weg von ihrem Zuhause, ihrer Schule und vor allem: Weg von ihren Freunden. In der neuen Klasse tut sie sich schwer. Eines Tages verkündet ihre Klassenlehrerin Miss Cornfield, dass demnächst jedes Kind in der Klasse ein magisches Tier als Begleiter bekommt. Ausgerechnet die beiden Außenseiter Ida und Benni erhalten als erste ihre neuen Gefährten, die Freunde fürs Leben werden sollen. Ida wird der Fuchs Rabbat an die Seite gestellt, Benni die Schildkröte Henrietta. Die magischen Tiere können nicht nur sprechen, sie haben alle auch einen ganz eigenen Charakter. Während Henrietta zwar etwas langsam, aber dafür fast 200 Jahre alt und sehr weise ist, ist Rabbat ebenso pfiffig wie gewitzt. Durch Rabbat wird Ida plötzlich zum Klassenstar und jeder möchte mit ihr befreundet sein.;2021-10-14;6.1
80295;Der Frühreifen-Report;Junge Menschen werden immer früher reif. In einem freimütigen, ungeschminkten Bericht über das Sexleben junger Leute wird aufgedeckt, warum Mami beim Ringkampf gern gegen Papi verliert und weshalb die Bezeichnung „Dienstmädchen“ oft falsch aufgefasst wird.;1973-08-16;5.5
613;Der Untergang;Berlin, April 1945. Während um ihn herum sein Hirngespinst Großdeutschland in Schutt und Asche liegt, deutsche Truppen quasi nur noch auf dem Papier existieren und die Alliierten die Macht übernehmen, hält Adolf Hitler in seinem Bunker Hof. Spielt sich und seinen Vasallen eine Mär vom unaufhörlichen Triumph der arischen Rasse vor, stachelt seine Untergebenen zu weiteren irrwitzigen Feldzügen an und präsentiert einen galoppierenden Realitätsverlust ungeahnten Ausmaßes. Bis auch im Bunker das große Sterben beginnt.;2004-09-16;7.8
586954;Latte Igel und der magische Wasserstein;Unter den Tieren einer tief im Wald versteckten Lichtung herrscht Unruhe. Der nahe Bach ist vor Wochen versiegt, die letzten mühsam gesammelten Wasservorräte gehen zur Neige. Trotz der drohenden Not schenkt einzig Igelmädchen Latte den Worten des Raben Korp Glauben, Bärenkönig Bantur hätte den magischen Wasserstein gestohlen und in seiner Palasthöhle versteckt. Mutig wagt sich Latte auf die weite, ungewisse Reise, fest entschlossen den wasserspendenden Stein zurück zum Gipfel des Weißen Berges zu bringen. Völlig unerwartet folgt ihr Tjum, ein schreckhafter und ängstlicher Eichhörnchenjunge. Wegen der großen Gefahren, die außerhalb der Lichtung lauern, will Tjum Latte zum Umkehren überreden, was jedoch bei der eigensinnigen Latte auf taube Ohren stößt. So muss das ungleiche Paar auf einem Weg voller Abenteuer erst noch lernen einander zu vertrauen, am Ende aber, zu echten Freunden zusammengewachsen, können sie selbst gegen die größten und gefährlichsten Tiere des Waldes bestehen.;2019-12-11;6.7
483983;Ballon;Die Familien Strelzyk und Wetzel leben in der DDR und wollen weg. Im Sommer 1979 ist es so weit: Nach zwei Jahren harter Arbeit starten Peter, seine Frau Doris und ihre beiden Kinder  sowie das Ehepaar Günter und Petra mit seinen zwei Söhnen endlich ihren Fluchtversuch in einem selbstgebauten Heißluftballon. Doch die Flucht aus ihrer Heimat in Thüringen endet kurz vor der innerdeutschen Grenze, als der Ballon abstürzt. Die beiden Familien arbeiten fieberhaft an einem neuen Ballon, denn mittlerweile ist ihnen die Stasi auf die Schliche gekommen und beginnt mit den Ermittlungen. Noch kennt die DDR-Geheimpolizei den Absturzort nicht, doch die Schlinge zieht sich immer enger zu. Es beginnt ein gnadenloser Wettlauf gegen die Zeit…;2018-09-27;7.5
714968;Plan A;Deutschland, 1945: Max (August Diehl) hat das Konzentrationslager überlebt, aber seine Frau und seinen Sohn verloren. In seiner Verzweiflung schließt er sich einer jüdischen Brigade an, die Nazi-Verbrecher jagt und tötet. Bald landet er in Nürnberg bei einer Gruppe von Holocaust-Überlebenden um die trauernde Anna (Sylvia Hoeks) und den charismatischen Anführer Abba (Ishai Golan). Max findet heraus, dass diese die größte Racheaktion der Geschichte planen: Mit einem Giftanschlag soll für jeden ermordeten Juden ein Deutscher sterben. Max muss sich fragen, ob er Teil dieses mörderischen Racheplans werden will ...;2021-08-16;6.1
19;Metropolis;Johann Fredersen, ein Großindustrieller, herrscht über die Stadt Metropolis. Dort leben, gespalten in einer Zweiklassengesellschaft, die feinen Herren hoch oben in Hochhäusern, die Arbeiter hingegen tief unter der Erde. Eines Tages taucht Maria, die Heldin der Unterstadt, in den Spielwiesen der Reichen auf und fordert die Befreiung der unterdrückten Arbeiter. Freder, der Sohn des Herrschers, verliebt sich in sie. Der Erfinder Rotwang wird von Freders Vater Johann sodann beauftragt einem Roboter das Aussehen Marias zu geben. Die Roboter-Maria soll die Arbeiter aufstacheln, damit das Establishment noch härter durchgreifen kann. Der Plan hat Erfolg.;1927-02-06;8.2
284303;Ich seh, Ich seh;Für die Zwillingsbrüder Lukas und Elias ist es eine tolle Ferienzeit: Sie spielen in Feldern Fange, erkunden die Umgebung des Hauses, welches außerhalb eines Dörfchens liegt, entdecken einen Friedhof, entspannen auf der Luftmatratze auf dem See, was Jungs eben so machen.  Dann jedoch kommt die Mutter nach Hause. Ihr Gesicht ist unter einem Verband kaum zu erkennen, die Schmerzen in Folge der Operation machen ihr zu schaffen, weswegen sie neue Regeln im Haus einführt. Dabei ist sie gar nicht mehr so liebevoll zu ihren beiden Kindern, sondern wird ausfallend und verhält sich teils aufbrausend. Für Lukas und Elias ist schnell klar: Das ist nicht ihre Mutter! Die beiden Brüder suchen Mittel und Wege, um aus der Frau herauszubekommen, wo ihre echte Mama ist...;2014-10-07;6.7
1016446;Der Parfumeur;Um ihren Geruchssinn und ihren Liebhaber zurückzugewinnen, lässt sich eine Kommissarin mit einem Parfümeur ein, der für den perfekten Duft auch vor Mord nicht zurückschreckt.;2022-09-21;4.5
578498;Sohn meines Vaters;Simon hat eine Hassliebe zu seinem Vater. Als die Eltern in die Ferien fahren, beginnt er ein Katz-und-Maus-Spiel mit der Geliebten des Vaters und verstrickt sich im klebrigen Familiennetz;2019-03-14;3.4
1075540;Immerstill;Lisa Schiller hat ihr Heimatdorf Immerstill weit hinter sich gelassen und betreibt einen kleinen Cupcake-Laden in Wien. Als ihre jüngere Schwester Marie und deren Freundin Natalie plötzlich verschwinden, kehrt sie zurück, um auf eigene Faust nach den Vermissten zu suchen. Doch Immerstill macht seinem Namen alle Ehre und noch bevor Lisa mit Hilfe ihres Ex-Freundes, dem Polizisten Patrick, einer richtigen Spur nachgehen kann, wird ein totes Mädchen in den Auen des Flusses Drau gefunden …;2023-01-17;6.8
818110;The Magic Flute - Das Vermächtnis der Zauberflöte;Der 17-jährige Waise Tim Walker reist im Europa der Gegenwart von London in die österreichischen Alpen. Dort wird er sein Gesangsstipendium am Mozart-Internat antreten. Doch seine Studien verlaufen ganz anders als erwartet: Er entdeckt ein Portal, durch das er direkt in der Welt von Mozarts Oper „Die Zauberflöte“ landet. Fortan ist er als Prinz Tamino unterwegs und muss Prinzessin Pamina aus den Fängen von Sarastros befreien.;2022-11-17;6.1
284427;Who Am I - Kein System ist sicher;'Benjamin ist unsichtbar, ein Niemand. Dies ändert sich schlagartig, als er plötzlich den charismatischen Max kennenlernt. Auch wenn beide nach außen nicht unterschiedlicher sein könnten, so eint sie doch dasselbe Interesse: Hacken. Gemeinsam mit Max'' Freunden, dem impulsiven Stephan und dem paranoiden Paul gründen sie die subversive Hackergruppe CLAY. CLAY provoziert mit Spaßaktionen und trifft den Nerv einer gesamten Generation. Zum ersten Mal in seinem Leben ist Benjamin ein Teil von etwas und sogar die attraktive Marie wird auf ihn aufmerksam. Doch aus Spaß wird plötzlich Ernst, als die Gruppe auf das Fahndungsraster von BKA und Europol gerät. Gejagt von der Europol-Agentin Hanne Lindberg ist Benjamin jetzt kein Niemand mehr, sondern einer der meistgesuchten Hacker der Welt.';2014-09-25;7.6
384664;Tschick;Eigentlich kann sich der 14-jährige Maik Klingenberg nicht beschweren, denn dank seiner wohlhabenden Eltern verbringt er seine Tage in einem schicken Haus mit Swimmingpool. Nur leider droht ihm für die großen Ferien auch die große Langeweile, denn seine Mutter steckt in einer Entzugsklinik und sein Vater muss auf „Geschäftsreise“ mit seiner Assistentin. Doch dann kreuzt Tschick auf – und der Sommer scheint gerettet. Denn Tschick, der aus dem tiefsten Russland stammt und in einem der Hochhäuser in Berlin-Marzahn lebt, hat einen Kleinwagen geklaut. Prompt brechen die zwei Freunde ohne Karte, Kompass und Ziel auf und machen gemeinsam die ostdeutsche Provinz unsicher …;2016-09-15;6.7
368940;Robinson Crusoe;Nach einem fürchterlichen Sturm auf See erwacht der junge Robinson Crusoe am Strand einer unbekannten Insel und trifft direkt auf ihre tierischen Bewohner – einen aufgeweckten Papagei und seine pfiffig-bunte Tier-Clique. Während die anderen vor Angst die Flucht ergreifen, wittert der gelangweilte Papagei seine große Chance, endlich auf Reisen zu gehen. Er freundet sich mit dem Schiffbrüchigen an, der ihn von nun an „Dienstag“ nennt. Trotz Sprachbarrieren herrscht bald zwischen Mensch und Tier Friede, Freude, Kokosnuss – bis plötzlich Gefahr droht und die neuen Freunde ihr Inselparadies gemeinsam verteidigen müssen.;2016-02-04;5.8
657811;Lassie - Eine abenteuerliche Reise;Für den zwölfjährigen Flo bricht eine Welt zusammen: Er muss seine geliebte Collie-Hündin abgeben, weil die Familie in eine kleinere Wohnung ziehen muss, in der keine Tiere erlaubt sind. Lassie kommt in die Obhut des Grafen von Sprengel und dessen Enkelin Priscilla. Beide nehmen Lassie mit an die Nordsee, wo sie bald die Flucht ergreift. Für die Hundedame beginnt eine abenteuerliche Reise quer durch Deutschland - eine Reise zurück zu Flo.;2020-02-20;6.6
964819;99 Moons;Die 28-jährige Wissenschaftlerin Bigna fühlt sich gezwungen stets alles unter Kontrolle zu behalten und liebt zugleich das Risiko. In anonymen Rollenspielen mit wechselnden Partnern findet sie ihre persönliche sexuelle Erfüllung. Doch das Treffen mit dem 33-jährigen Frank verläuft nicht nach Plan. Entgegen ihrer Versuche, das aufkeimende Begehren abzuschütteln, berührt der hedonistisch lebende DJ etwas in ihr. Über mehrere Jahre hinweg verstricken sich Bigna und Frank in einer ebenso leidenschaftlichen wie verhängnisvollen Affäre. Beide versuchen neu anzufangen, aber die Sucht nach dem jeweils andern verfolgt sie Tag für Tag. Und so treffen sie sich wieder. Und wieder. ...;2023-04-27;6
104;Lola rennt;Lola erhält eines Morgens einen Anruf von ihrem Freund Manni, der gerade 100.000 DM verloren hat, die ihm nicht gehören. Um den Verbrechern das Geld übergeben zu können, hat er noch zwanzig Minuten Zeit. Lola rennt los, um ihm zu helfen, doch so sehr sie sich auch bemüht, ihr gehetzter Plan mißlingt. Doch es gibt mehrere Möglichkeiten für Lola und so dreht sich die Zeit um 20 Minuten zurück und der Wettlauf beginnt erneut...;1998-03-03;7.3
9589;Christiane F. - Wir Kinder vom Bahnhof Zoo;"Vom Hasch kam sie zum Heroin. Die Sucht zwang sie auf den Strich zu gehen. Sie erlebte den Himmel und sie erlebte die Hölle. Christiane F.. Mit 14 Jahren hatte sie schon alles durchgemacht, was in der Szene los war. Mit 15 Jahren war sie am Ende. Rauschgift, die Droge, die vermeintlich ""Freiheit"" verschafft, bietet letztendlich doch nur Siechtum und Tod. Christiane F. schaffte den Ausstieg aus der Szene. Viele andere aber bleiben zurück und setzen sich eines Tages den letzten, den ""goldenen Schuß"". Sie sind noch Kinder und haben doch schon ihre ganze Zukunft verspielt.";1981-04-02;7.3
926980;Das Privileg - Die Auserwählten;Vor vier Jahren stürzte sich Finns Schwester Anna in den Tod. Ihre letzten Worte waren eindringlich: „Es darf uns nicht kriegen!“ Seit diesem Tag wird der mittlerweile 18-jährige Finn von Albträumen geplagt und kämpft gegen seine inneren Dämonen an. Während seine Familie seine Angststörungen nur als Auswirkungen eines Kindheitstraumas abtut, fühlen sich die unheimlichen Ereignisse, die ihn seit dem Tod seiner Schwester einholen, mehr als real an. Von Tag zu Tag häufen sich die übernatürlichen Ereignisse und für Finn ist klar: Das alles kann keine Einbildung sein! Gemeinsam mit seiner besten Freundin Lena will er die mysteriösen Geheimnisse lüften, die an seiner Schule für Angst und Schrecken sorgen. Dabei decken sie eine Verschwörung auf, die größer ist, als sie es sich hätten vorstellen können.;2022-02-09;5.1
387;Das Boot;Der Kriegsberichterstatter Werner geht 1941 an Bord von U-96, das den Auftrag hat englische Transportschiffe zu versenken. Werner soll der Heimatfront von den Heldentaten des Kapitäns und seiner Mannschaft berichten. Doch schnell wird der Jäger zum Gejagten und der Atlantik entpuppt sich bald als nasskalte Hölle für die Besatzung. Ein Albtraum aus Klaustrophobie und Todesangst beginnt.;1981-09-17;8.1
847981;Schwarze Insel;Nach dem tragischen Tod seiner Eltern lebt Abiturient Jonas auf einer Nordsee-Insel bei seinem Großvater. Es ist eine Zeit des Aufbruchs, die Zeit der ersten großen Liebe. Die Ankunft der neuen, jungen Deutschlehrerin Helena stellt Jonas’ Leben vollends auf den Kopf. Sie erkennt und fördert sein Schreibtalent und nutzt dieses entstehende Vertrauen, um eine intime Beziehung zu ihm aufzubauen. Jonas ahnt jedoch nicht, dass Helena einen tödlichen Plan verfolgt. Schwarze Insel ist ein vielschichtiger Thriller, der von der verhängnisvollen Beziehung eines Schülers zu seiner Lehrerin erzählt.;2021-08-17;6
659;Die Blechtrommel;Danzig 1927. Der frühreife Oskar Matzerath ist zwar erst drei Jahre alt, aber dennoch ist ihm folgendes klar: Das kleinbürgerliche Leben, das die Erwachsenen führen, kann und will er nicht akzeptieren. Somit hört Oskar einfach auf zu wachsen. Leidenschaftlich protestiert der anarchische Zwerg auf seiner Blechtrommel gegen fanatische Nazis und deren feige Mitläufer. Immer wieder erhebt er seine Stimme gegen die muffigen Spießer der Weimarer Republik und deren derbe Erotik. Seine Stimme ist so laut und so schrill, dass alles Glas in seiner näheren Umgebung zerspringt. Erst als nach dem Krieg eine menschlichere Zeit beginnt, beschließt Oskar wieder am Leben teilzunehmen und beginnt weiterzuwachsen.;1979-05-02;6.9
653;Nosferatu, eine Symphonie des Grauens;Stummfilm aus dem Jahr 1922 von Regisseur F. W. Murnau, basierend auf dem Roman „Dracula“ von Bram Stoker. Ein Immobilienagent erhält den Auftrag, für einen Kunden namens Graf Dracula nach Transsylvanien zu reisen, der sich für den Kauf eines Hauses in Wismar (und seine Frau) interessiert. Klassiker der Stummfilmzeit, der vielfach kopiert wurde.;1922-02-16;7.7
10234;Funny Games;Für Anna, Georg, Sohnemann und dem lieben Hundi soll es ein schöner Urlaub werden. Im großen Ferienhaus will die wohlhabende Familie endlich mal ausspannen, golfen, Boot fahren und grillen. Doch die Ruhe wird durch zwei wohl erzogene junge Männer gestört, die sich als waschechte Psychopathen entpuppen. Beide rufen sich als Peter und Paul, Tom und Jerry oder auch Beavis und Butthead und terrorisieren die Familie...;1997-09-11;7.3
144;Der Himmel über Berlin;Die Engel Damiel und Cassiel treten als Beobachter der Welt auf, insbesondere in Berlin. Sie können nicht in das Leben der Menschen eingreifen und sich ihnen nicht zu erkennen geben. Sie können ihnen jedoch neuen Lebensmut einflößen. Der Wunsch, am Leben der Sterblichen teilzuhaben, wird bei Damiel so groß, dass er dafür bereit ist, auf seine Unsterblichkeit zu verzichten. Mit einer antiken Ritterrüstung als Startkapital wird er in die Welt hineingeworfen. In einer Trapezkünstlerin, die sich scheinbar von der Erdschwere löst, findet er seinen Gegenpart.;1987-05-17;7.8
11101;Stalingrad;"Stalingrad 1942. Die 6. Armee der deutschen Wehrmacht ist einmarschiert und beginnt eine gnadenlose Schlacht. Nach anfänglichen Eroberungen werden die Soldaten von der Roten Armee eingekesselt: Auftakt für ein Gemetzel, das für viele die Entscheidungsschlacht des Zweiten Weltkrieges symbolisiert. Für Fritz, ""Rollo"", ""GeGe"" und ihre Kameraden nur ein grausamer Kampf ums Überleben.";1993-01-20;7.3
853588;Prey;Thrillers über eine Gruppe von Freunden, die an einem Junggesellenabschiedswochenende zu Gejagten werden.;2021-09-10;4.7
337556;Smaragdgrün;Gwendolyn fühlt sich von Gideon verraten, denn sie muss annehmen, dass sein Liebesgeständnis nur eine Lüge war, um ihrem erbitterten Gegenspieler Graf von Saint Germain in die Hände zu spielen. Noch während die junge Zeitreisende zu ergründen versucht, ob sie Gideon nun glauben soll oder nicht, kommt es zu neuen, unfassbaren Ereignissen, die ihre Welt einmal mehr auf den Kopf stellen. Gwen und Gideon sind gezwungen, sich auf eine abenteuerliche Flucht zu begeben, die neben wilden Verfolgungsjagden auch Momente des Glücks für die junge Frau bereithält.;2016-07-07;7
919590;Phantastische Harry Potter Momente - Das große SAT.1 Spezial;"450 Millionen verkaufte Exemplare weltweit: J.K. Rowling hat mit den Büchern um den Zauberlehrling Harry Potter Geschichten und Geschichte geschrieben, auch die achtteilige Filmreihe konnte über 7,7 Milliarden US-Dollar einspielen. ""Phantastische Harry Potter Momente - Das große SAT.1 Spezial"" blickt auf die 33 besten und unvergesslichsten Szenen der zauberhaften Welt von Harry Potter und lässt einige Darsteller sowie J.K. Rowling höchstpersönlich zu Wort kommen.";2021-10-31;6.3
437670;Fack ju Göhte 3;Chantal, Danger, Zeynep und die anderen Schüler der Goethe-Gesamtschule stehen zwar kurz vor dem Abitur, doch die ehemaligen Problemschüler sind nicht wirklich motiviert, diesen Abschluss zu ergattern. Dafür hat die Frau vom Berufsinformationszentrum gesorgt, indem sie ihnen klargemacht hat, dass ihre Zukunft sowieso nicht besonders rosig aussieht. Somit ist bei Chantal & Co. erstmal wieder Frustration, Eskalation und Leistungsverweigerung angesagt, aber dennoch will Zeki Müller alles tun, damit sie das Abi schaffen. Auf die Hilfe von Schulleiterin Gudrun Gerster kann er sich dabei nicht verlassen, denn diese hat mit dem Bildungsministerium genug Stress. Immerhin die neue Lehrerin Biggi Enzberger springt Zeki zur Seite und hilft ihm bei einem Anti-Mobbing-Seminar…;2017-10-26;6.1
996933;Piaffe;Nach dem Nervenzusammenbruch ihrer Schwester Zara muss die introvertierte Eva deren Job als Geräuschmacherin übernehmen. Für einen Werbespot vertont sie das Verhalten eines Pferds – und vertieft sich so leidenschaftlich in die Arbeit, dass ihr ein Schweif aus dem Steißbein wächst. Mit dem Schwanz wird auch Evas sexuelles Begehren immer größer. Sie beginnt eine SM-Affäre mit einem Botaniker, der Farne erforscht, und erlebt ihren Körper auf eine noch nie empfundene Weise.;2023-05-04;6
933943;Schächten;Als der junge, jüdische Unternehmersohn Victor Dessauer Ende der 60er Jahre daran scheitert, den NS-Peiniger seiner Eltern einer gerechten Strafe zuzuführen, beschließt er, das Gesetz selbst in die Hand zu nehmen.;2022-07-30;4.7
489763;Trautmann;Mit gerade einmal 17 Jahren wird Bernd Trautmann in die Wehrmacht eingezogen und gerät als Soldat gegen Ende des Zweiten Weltkriegs in Kriegsgefangenschaft in der Nähe von Manchester. Die deutschen Soldaten veranstalten während ihrer Gefangenschaft Fußballspiele und bei einem dieser Spiele ist auch Jack Friar Trainer des kleinen Vereins St. Helens, anwesend, der sofort Trautmanns großes Talent als Torwart erkennt. Friar engagiert den deutschen Soldaten als Torhüter für St. Helens, doch dort bleibt er nicht lange, auch wenn er sich in Margaret, die Tochter seines neuen Trainers, verliebt hat;2019-03-14;7.6
