id;title;overview;release_date;vote_average
52333;Nosso Lar;André Luiz é um médico bem sucedido que, após sua morte, acorda no mundo espiritual. Lá começa sua nova jornada, de autoconhecimento e transformação, desde os primeiros dias numa dimensão de dor e sofrimento, até ser resgatado e levado para a cidade espiritual Nosso Lar, cidade que dá nome ao filme e que paira nas camadas mais altas da atmosfera terrestre. Novas lições e conhecimentos estão no caminho deste homem que, enquanto aprende como é a vida em outra dimensão, anseia em voltar a Terra e rever a família. No entanto, ao conseguir ver seus entes queridos, André Luiz percebe a grande verdade: a vida continua para todos.;2010-09-03;7
942118;Irmão do Jorel - Especial Carnaval Bruttal;A família do Irmão de Jorel quase desiste do Carnaval quando uma marca de refrigerante patrocina a festa, padronizando todos os figurinos e tocando sempre a mesma marcha. Tudo muda quando a avó Juju se perde na multidão e agora todos terão de mergulhar na maior festa popular do planeta para manter a família unida.;2022-02-25;6.3
418896;O Vendedor de Sonhos;"Júlio César, um psicólogo decepcionado com a vida em geral, tenta o suicídio, mas é impedido de cometer o ato final por intermédio de um mendigo, o ""Mestre"". Uma amizade peculiar surge entre os dois e, logo, a dupla passa a tentar salvar pessoas ao apresentar um novo caminho para se viver. Adaptação do best-seller homônimo do psicoterapeuta e escritor Augusto Cury.";2016-12-08;6.5
876262;Garota da Moto;Joana, uma jovem mãe que trabalha como motogirl, descobre acidentalmente uma fábrica em que mulheres refugiadas são exploradas como escravas. Ela enfrenta os bandidos e liberta as mulheres, mas atrai para si um novo problema. O chefe de segurança que controlava o esquema de exploração precisa provar sua eficiência depois desse fracasso. Para isso, ele decide que irá matar Joana e quem mais estiver com ela, para que sirva de exemplo. Uma emboscada é armada para quando Joana e seu filho Nico estarão participando de um mutirão na escola do menino. Joana, que é uma exímia lutadora, terá que defender não só o filho e a si mesma, mas todos na escola de um bando de criminosos fortemente armados e com ordem de exterminar quem estiver pela frente.;2021-09-23;4.7
348543;Real Beleza;João (Vladimir Brichta) é um fotógrafo decadente, procurando uma nova modelo para relançar a sua carreira. Ele parte para o sul do Brasil, onde fotografa dezenas de adolescentes, até se encantar com a beleza de Maria (Vitória Strada), que deseja transformar em modelo internacional. Mas Pedro (Francisco Cuoco), o pai da garota, se opõe à carreira profissional da filha. Durante uma viagem de Pedro, João tem um caso amoroso com Anita (Adriana Esteves), mãe de Maria.;2015-07-13;5
656563;Ricos de Amor;"Teto é filho de Teodoro, um empresário rico que é conhecido como ""O Rei do Tomate"". O rapaz, que em breve herdará a fábrica do pai, se apaixona por Paula, uma jovem decidida que estuda para ser médica e não vê a hora de se tornar independente. Com medo da reação da garota, Teto mente sobre sua condição financeira e finge ter origem humilde. Porém, essa mentira o coloca em uma série de desentendimentos.";2020-04-30;7.8
40096;O Auto da Compadecida;As aventuras de João Grilo (Matheus Natchergaele), um sertanejo pobre e mentiroso, e Chicó (Selton Mello), o mais covarde dos homens. Ambos lutam pelo pão de cada dia e atravessam por vários episódios enganando a todos da pequena cidade em que vivem.;2000-09-15;8.4
206563;Trash: A Esperança Vem Do Lixo;Trash é a história de três meninos de rua, que sobrevivem dos detritos de um lixão na periferia de uma grande cidade. Um dia, um deles descobre uma carteira de couro contendo dinheiro e um documento de identidade, um mapa dobrado e uma chave. Um policial oferece uma recompensa pelo achado, mas eles percebem algo estranho e decidem ficar com ele. É uma decisão que os colocará em perigo e em uma missão, em que terão que mentir, roubar e lutar contra forças corruptas, tanto no mundo empresarial quanto no próprio governo.;2014-10-09;7.1
8440;Carandiru;Um médico (Luiz Carlos Vasconcelos) se oferece para realizar um trabalho de prevenção a AIDS no maior presídio da América Latina, o Carandiru. Lá ele convive com a realidade atrás das grades, que inclui violência, superlotação das celas e instalações precárias. Porém, apesar de todos os problemas, o médico logo percebe que os prisioneiros não são figuras demoníacas, existindo dentro da prisão solidariedade, organização e uma grande vontade de viver.;2003-03-21;7.5
608804;A Menina Que Matou os Pais;Apresenta a visão de Daniel Cravinhos sobre os acontecimentos que levaram à morte do casal Richthofen, pais da sua então namorada Suzane von Richthofen. Um drama de crime real sobre um dos casos de assassinato mais chocantes do Brasil.;2021-09-24;6.4
887645;Amor Sem Medida;Uma advogada divorciada apaixona-se por um cardiologista carismático. Mas quando a sua diferença de tamanho leva à fricção familiar, ela está pronta para ouvir seu coração?;2021-11-18;6.1
446159;Bacurau;Pouco depois da morte da matriarca D. Carmelita, aos 94 anos, os habitantes de Bacurau, uma pequena vila situada no sertão brasileiro, descobrem que a localidade desapareceu dos mapas. Uma sucessão de acontecimentos insólitos leva-os a deduzir que se encontram sob ataque. Falta identificar o inimigo e criar coletivamente uma estratégia de defesa.;2019-08-29;7.7
800305;O Menino que Matou Meus Pais;Apresenta a visão de Suzane von Richthofen sobre os acontecimentos que levaram à morte dos seus pais. Um drama de crime real sobre um dos casos de assassinato mais chocantes do Brasil.;2021-09-24;6.3
237791;Hoje Eu Quero Voltar Sozinho;"Leonardo, adolescente cego, busca a independência e descobre mais sobre sua sexualidade ao se apaixonar por um colega de classe. Baseado no curta ""Eu Não Quero Voltar Sozinho"".";2014-03-28;8
466190;O Matador;1940, interior de Pernambuco. Cabeleira foi criado na mata por Sete Orelhas, um cangaceiro. Quando adulto, foi à cidade em busca do pai desaparecido e descobriu que ele era um matador que trabalhava para um francês que comandava o comércio de pedras preciosas na região. Nesse território sangrento, segue seu instinto como bicho feroz em uma cidade sem lei.;2017-09-13;6.2
363807;Liar, Liar, Vampiro;Na história, Davis Pell (Rahart Adams, de EWW) é um garoto tímido que se muda para outra cidade. Em sua nova escola, a mega popular Caitlyn Crisp (Tiera Skovbye) acaba o confundindo com um vampiro e isso pode fazê-lo sair do ostracismo. Com a ajuda de sua nova amiga Vi (Brec Bassinger, de Bella e os Bulldogs), ele vai se passar por um ser sobrenatural para manter sua inesperada popularidade.;2015-10-12;7.1
417546;Fala comigo;Diogo, 17 anos, gosta de ligar para as pacientes da sua mãe psicanalista e se masturbar enquanto as ouve. Uma dessas pacientes é Ângela, 43, que acabou de ser abandonada pelo marido. Quando Diogo liga para Ângela e não fala nada, ela pensa ser o marido na linha. Ao descobrir que é Diogo, sente raiva, repulsa. mas principalmente sente-se atraída por essa pessoa que liga para ela todo dia. Apaixonados, eles precisam encontrar uma maneira de permanecerem juntos. Mas os obstáculos são inúmeros.;2016-10-06;6.6
506464;O Doutrinador;"Um vigilante mascarado surge para atacar a impunidade que permite que políticos e donos de empreiteiras enriqueçam às custas da miséria e do trabalho da população brasileira. A história do homem por trás do disfarce de ""Doutrinador"" envolve uma jornada pessoal de vingança na qual um agente traumatizado decide fazer justiça com as próprias mãos.";2018-11-01;6.3
49367;2 Filhos de Francisco: A História de Zezé di Camargo & Luciano;Francisco Camargo é um lavrador de Pirenópolis, no interior de Goiás, que tem um sonho aparentemente impossível: transformar dois de seus nove filhos em uma dupla sertaneja. Ele inicialmente deposita sua esperança no mais velho, Mirosmar, e resolve lhe dar um acordeão quando o menino completa onze anos. Mirosmar e seu irmão Emival, que toca violão, fazem sucesso nas festas da vila onde moram (Capela do Rio do Peixe, distrito de Pirenópolis), mas devido à perda da propriedade onde moravam nos anos 70, toda a família é obrigada a se mudar para Goiânia.;2005-08-19;6.8
27181;O Fantasma;Um cão ladra e esgravata uma porta fechada. Uns olhos e uma boca por trás de uma máscara de borracha negra. Sérgio construiu um mundo à sua medida. Perseguido por um desejo insaciável, só joga a ganhar. Indiferente a tudo, passa os dias entre o quarto alugado numa pensão barata, sexo anónimo com outros homens e o trabalho na recolha do lixo na zona norte de Lisboa.;2000-10-20;6.3
93858;Tabu;Uma idosa temperamental, a sua empregada cabo-verdiana e uma vizinha dedicada a causas sociais partilham o andar num prédio em Lisboa. Quando a primeira morre, as outras duas passam a conhecer um episódio do seu passado: uma história de amor e crime passada numa África de filme de aventuras.;2012-04-05;7
666;Central do Brasil;Dora trabalha escrevendo cartas para analfabetos na estação Central do Brasil, Rio de Janeiro. A escrivã ajuda um menino, após a sua mãe ser atropelada, a tentar encontrar o pai que nunca conheceu, no interior do Nordeste.;1998-11-20;8.1
42234;Dona Flor e Seus Dois Maridos;"Durante o carnaval de 1943 na Bahia, Vadinho (José Wilker), um mulherengo e jogador inveterado, morre repentinamente e sua mulher, Dona Flor (Sônia Braga), fica inconsolável, pois apesar dele ter vários defeitos era um excelente amante. Mas após algum tempo ela se casa com Teodoro Madureira (Mauro Mendonça), um farmacêutico que é exatamente o oposto do primeiro marido. Ela passa a ter uma vida estável e tranqüila, mas tediosa e, de tanto ""chamar"" pelo primeiro marido, ele um dia aparece nu na sua cama. Então ela pede ajuda a uma amiga, dizendo que quase foi seduzida pelo finado esposo. Um pai de santo se prontifica a afastar o espírito de Vadinho, mas existe um problema: no fundo Flor quer que ele fique, pois há um forte desejo que precisa ser saciado.";1976-11-22;6.8
307226;Carrossel: O Filme;Em férias, os alunos da Escola Mundial viajam para o acampamento Panapaná, pertencente ao avô de Alicia. Lá eles participam de uma gincana organizada pelo senhor Campos, que faz o possível para que as crianças se divirtam a valer. Entretanto, a chegada de González agita o local, já que ele representa uma incorporadora que pretende comprar o terreno do acampamento para transformá-lo em uma fábrica poluidora. Para atingir seu objetivo, González e seu fiel parceiro Gonzalito usam de todos os artifícios possíveis, inclusive sabotar o acampamento e difamar seu Campos.;2015-07-23;7.3
620683;Minha Mãe é uma Peça 3: O Filme;Dona Hermínia (Paulo Gustavo) vai ter que se redescobrir e se reinventar porque seus filhos estão formando novas famílias. Essa supermãe vai ter que segurar a emoção para lidar com um novo cenário de vida: Marcelina (Mariana Xavier) está grávida e Juliano (Rodrigo Pandolfo) vai casar. Dona Hermínia está mais ansiosa do que nunca! Para completar as confusões, Carlos Alberto (Herson Capri), seu ex-marido, que esteve sempre por perto, agora resolve ficar ainda mais próximo.;2019-12-26;8.2
223706;O Menino e o Mundo;Cuca é um menino que vive em um mundo distante, numa pequena aldeia no interior de seu mítico país. Certo dia, ele vê seu pai partir em busca de trabalho, embarcando em um trem rumo à desconhecida capital. As semanas que se seguem são de angústia e lembranças confusas. Até que, numa determinada noite, uma lufada de vento arromba a janela do quarto e carrega o menino para um lugar distante e mágico.;2014-01-17;7.3
73624;O Homem do Futuro;Um dos atores brasileiros de maior destaque na atualidade é a estrela do longa-metragem O Homem do Futuro. Wagner Moura (Tropa de Elite) dá vida ao cientista Zero, um profissional genial, porém, infeliz. Vinte anos antes, Zero foi humilhado por Helena (Alinne Moraes), o grande amor de sua vida, e é nesse período que ele vai encontrar respostas e criar muitas confusões. O cientista volta ao passado acidentalmente e tem a chance de corrigir os erros que o fizeram ser solitário em seu futuro. Versando sobre o amor e o arrependimento, a comédia romântica dirigida por Cláudio Torres (mesmo diretor de Redentor e A Mulher Invisível) é marcada por uma atmosfera rock'n' roll, enaltecida pela trilha sonora que conta com Tempo Perdido (Legião Urbana) e O Homem do Futuro, cantada por Wagner Moura, junto com a Banda Sua Mãe, e participação especial de Vanessa da Mata.;2011-09-02;7.3
44125;Do Princípio ao Fim;A médica Julieta (Julia Lemmertz) é mãe de Francisco (Lucas Cotrim quando criança e João Gabriel quando adulto), fruto de seu relacionamento com o argentino Pedro (Jean-Pierre Noher). Depois da separação, ela conhece o arquiteto Alexandre (Fábio Assunção), com quem tem um outro filho, Thomás (Gabriel Kaufman / Rafael Cardoso). Como cria os meninos juntos, Julieta é a primeira a perceber que no carinho dos irmãos se desenha uma sólida paixão.;2009-11-12;6.7
315205;As Boas Maneiras;São Paulo, Brasil. Ana, uma jovem rica ostracizada pela família, contrata Clara para empregada e ama do seu filho ainda por nascer. À medida que a gravidez avança, Ana começa a revelar um comportamento bizarro, especialmente durante as noites de lua-cheia. Mas, por muito que Clara se aperceba de que há algo de muito errado naquela casa, nada pode antecipar o que vai acontecer no momento do nascimento da criança...;2017-08-04;6.5
566221;Democracia em Vertigem;A ascensão e queda do PT, e a polarização que se criou no Brasil a partir do processo de impeachment.;2019-01-24;7.7
7343;Cidade dos Homens;Laranjinha e Acerola são dois amigos que cresceram juntos na favela do Morro da Sinuca, no Rio de Janeiro. Acerola só pensa em conhecer outras mulheres. Quer de volta a liberdade precocemente perdida ao assumir, ainda adolescente, esposa e filho. Laranjinha, namorador inveterado que sempre teve as mulheres que quis, sonha com aquilo que nunca teve: um pai.;2007-08-31;7.1
548544;A Vida Invisível;Rio de Janeiro, 1950. Eurídice, 18, e Guida, 20, são duas irmãs inseparáveis que vivem em casa dos pais, dois portugueses conservadores. Apesar de submersas numa vida tradicional, ambas acalentam um sonho: Eurídice quer ser uma pianista de renome, Guida procura um amor verdadeiro. Numa volta inesperada, elas são separadas pelos pais sendo forçadas a viver sem contacto. Sozinhas, assumem controlo dos seus próprios destinos, sem nunca abandonarem a esperança de um dia se reencontrarem.;2019-08-30;7.9
34671;Olga;Olga Benário (Camila Morgado) é uma militante comunista desde jovem, que é perseguida pela polícia e foge para Moscou, onde faz treinamento militar. Lá ela é encarregada de acompanhar Luís Carlos Prestes (Caco Ciocler) ao Brasil para liderar a Intentona Comunista de 1935, se apaixonando por ele na viagem. Com o fracasso da revolução, Olga é presa com Prestes. Grávida de 7 meses, é deportada pelo governo Vargas para a Alemanha nazista e tem sua filha Anita Leocádia na prisão. Afastada da filha, Olga é então enviada para o campo de concentração de Ravensbrück.;2004-08-20;7.2
372518;Mais Forte que o Mundo - A História de José Aldo;José Aldo (José Loreto), forte rapaz de família pobre, marcada pela violência doméstica, deixa o Amazonas e parte para o Rio de Janeiro em busca de uma chance como atleta. Para vencer os oponentes no octógono, porém, ele terá antes que acertar suas contas com o passado e superar velhos traumas. Cinebiografia do lutador amazonense que se tornou o primeiro campeão peso-pena do UFC.;2016-06-16;6.5
227932;Minha Mãe é Uma Peça 2;Dona Hermínia (Paulo Gustavo) é uma mulher de meia idade, divorciada do marido (Herson Capri), que a trocou por uma mais jovem (Ingrid Guimarães). Hiperativa, ela não larga o pé de seus filhos Marcelina e Juliano (Mariana Xavier e Rodrigo Pandolfo), sem se dar conta que eles já estão bem grandinhos. Um dia, após descobrir que eles consideram ela uma chata, resolve sair de casa sem avisar para ninguém, deixando todos, de alguma forma, preocupados com o que teria acontecido. Mal sabem eles que a mãe foi visitar a querida tia Zélia (Sueli Franco) para desabafar com ela suas tristezas do presente e recordar os bons tempos do passado.;2016-12-22;7.7
62156;De Pernas Pro Ar;Alice é uma executiva workaholic que toma um choque ao ser demitida. Ela conhece Marcela, dona de uma sex shop, e embarca no negócio de vendedora de produtos eróticos a domicílio para se sustentar.;2010-12-31;6.4
322740;Beira-Mar;Martin e Tomaz viajam para o litoral gaúcho. Martin precisa encontrar um documento para o pai na casa de parentes, e Tomaz decide acompanhá-lo. Os dois acabam abrigando-se em uma casa de vidro à beira-mar, a fim de fugir da rejeição familiar de Martin e da estranha distância que surgiu entre os dois.;2015-06-21;6.3
447076;Perdidos;O que era para ser um tranquilo passeio de barco transforma-se numa luta pela sobrevivência quando um grupo de amigos mergulha no oceano, mas não consegue voltar a bordo do barco porque nenhum deles se lembrou de estender a escada.;2017-05-18;4.5
21253;O Que é Isso, Companheiro?;"""O Que É Isso, Companheiro?"" conta a história em 1964, quando um golpe militar derruba o governo democrático brasileiro e, após alguns anos de manifestações políticas, é promulgado em dezembro de 1968 o Ato Constitucional nº 5, que nada mais era que o golpe dentro do golpe, pois acabava com a liberdade de imprensa e os direitos civis. Neste período vários estudantes abraçam a luta armada, entrando na clandestinidade, e em 1969 militantes do MR-8 elaboram um plano para seqüestrar o embaixador dos Estados Unidos (Alan Arkin) para trocá-lo por prisioneiros políticos, que eram torturados nos porões da ditadura.";1997-10-01;7.4
40423;Orfeu Negro;No Carnaval Orfeu (Breno Mello), condutor de bonde e sambista que morra no morro, se apaixona por Eurídice (Marpessa Dawn), uma jovem do interior que vem para o Rio de Janeiro fugindo de um estranho fantasiado de Morte (Ademar da Silva). Mas o amor de Orfeu por Eurídice irá despertar o ciúme de sua ex-noiva, Mira (Lourdes de Oliveira).;1959-06-12;7
429210;Bingo: O Rei das Manhãs;Cinebiografia de Arlindo Barreto, um dos intérpretes do palhaço Bozo no programa matinal homônimo da televisão brasileira durante a década de 1980. Barreto alcançou a fama graças ao personagem, apesar de jamais ser reconhecido pelas pessoas por sempre estar fantasiado. Esta frustração o levou a se envolver com drogas, chegando a utilizar cocaína e crack nos bastidores do programa.;2017-08-24;8
310569;Que Horas Ela Volta?;Val é o tipo de empregada interna que leva o seu trabalho muito a sério. Usa a sua farda de criada impecavelmente engomada, enquanto serve canapés perfeitos, trabalha de manhã à noite ao serviço dos seus patrões abastados de São Paulo, cuidando também com amor do seu filho adolescente, que criou desde bebé. Tudo e todos estão no lugar certo nesta casa elegante até ao dia em que Jessica, a filha ambiciosa e inteligente de Val, regressa da cidade natal para fazer os exames de entrada na universidade. A presença confiante e jovial de Jessica vem destruir o equilíbrio de poder mudo, mas estrito existente naquela.;2015-06-04;8.1
268100;Casa Grande;Sônia (Suzana Pires) e Hugo (Marcello Novaes) são da alta burguesia carioca e levam uma vida bastante confortável. Aos poucos vão à falência, mas ninguém sabe de seus problemas financeiros, nem mesmo o filho Jean (Thales Cavalcanti), que faz de tudo para se desvencilhar dos pais superprotetores. Para se manter, o casal corta despesas e ele, que só se preocupava com garotas e vestibular, enfrenta pela primeira vez a realidade.;2014-01-28;6.8
228177;Até que a Sorte nos Separe 2;Juntos novamente, Tino (Leandro Hassum) e Jane (Camila Morgado) mais uma vez estão em dificuldades financeiras. O saldo bancário do casal é salvo graças ao inesperado falecimento de tio Olavinho, que deixou para eles uma herança de R$ 50 milhões. Como o último desejo do tio foi que suas cinzas sejam jogadas no Grand Canyon, Tino e família aproveitam a viagem para dar uma esticada até Las Vegas.;2013-12-27;5.8
67612;Deus e o Diabo na Terra do Sol;"No sertão nordestino, o vaqueiro Manuel (Geraldo Del Rey) mata seu patrão e foge com sua mulher, Rosa (Yoná Magalhães). Os dois tornam-se seguidores do líder messiânico ""Santo"" Sebastião (Lidio Silva), até que o jagunço Antônio das Mortes (Maurício do Valle), a mando dos coronéis e da Igreja, mata o velho beato e seus fiéis. Manuel e Rosa sobrevivem e encontram o cangaceiro Corisco, vivido por Othon Bastos, que converte Manuel ao cangaço, rebatizando-o como ""Satanás"". Corisco é caçado e morto por Antônio das Mortes. Deus e o Diabo na Terra do Sol consagrou internacionalmente o estilo de Glauber Rocha, autor da frase ""uma câmera na mão e uma ideia na cabeça"", lembrado sempre que o assunto é o Cinema Novo, um movimento cinematográfico brasileiro da década de 60.";1964-03-13;7.2
20268;Autocarro 174;"Instigado pelo documentário ""Ônibus 174"" de José Padilha, o realizador Bruno Barreto construiu um relato ficcional para contar a história do encontro de um adolescente órfão e de uma mulher obcecada pela memória do filho. O encontro de duas pessoas à deriva, que teve como desfecho a morte de uma jovem professora e de Sandro, deixando aquela mãe sem o filho que acreditava ser seu.";2008-10-24;7.2
42148;Pixote: A Lei do Mais Fraco;"Pixote (Fernando Ramos da Silva) foi abandonado por seus pais e rouba para viver nas ruas. Ele já esteve internado em reformatórios e isto só ajudou na sua ""educação"", pois conviveu com todo o tipo de criminoso e jovens delinqüentes que seguem o mesmo caminho. Ele sobrevive se tornando um pequeno traficante de drogas, cafetão e assassino, mesmo tendo apenas onze anos.";1980-09-26;7.8
72660;Eu Não Quero Voltar Sozinho;Leonardo (Ghilherme Lobo), um adolescente deficiente visual que muda de vida totalmente com a chegada de Gabriel (Fábio Audi), um novo aluno em sua escola. Ao mesmo tempo que tem que lidar com os ciúmes da amiga Giovana (Tess Amorim), Leonardo vive a inocência da descoberta do amor entre dois adolescentes gays.;2010-07-18;7.7
377273;Aquarius;Clara, uma viúva de 65 anos e crítica musical aposentada, nasceu numa família rica e tradicional de Recife. Ela é a última moradora do Aquarius, um prédio de dois andares construído nos anos 1940 que fica na orla da Avenida Boa Viagem, numa região de classe alta do Recife. Os apartamentos vizinhos foram todos comprados por uma empresa que tem outros planos para aquele lugar. Clara jurou sair de seu apartamento só depois que morrer, e vai travar uma espécie de guerra fria com a empresa. Essa tensão perturba Clara, ao mesmo tempo que a motiva na rotina diária. Isso também a faz pensar nas pessoas que ela ama, no passado e no seu futuro.;2016-09-01;7.5
203217;Minha Mãe é uma Peça;Dona Hermínia (Paulo Gustavo) é uma mulher de meia idade, divorciada do marido (Herson Capri), que a trocou por uma mais jovem (Ingrid Guimarães). Hiperativa, ela não larga o pé de seus filhos Marcelina e Juliano (Mariana Xavier e Rodrigo Pandolfo), sem se dar conta que eles já estão bem grandinhos. Um dia, após descobrir que eles consideram ela uma chata, resolve sair de casa sem avisar para ninguém, deixando todos, de alguma forma, preocupados com o que teria acontecido. Mal sabem eles que a mãe foi visitar a querida tia Zélia (Sueli Franco) para desabafar com ela suas tristezas do presente e recordar os bons tempos do passado.;2013-06-21;7.7
19147;O Homem Que Desafiou o Diabo;Zé Araújo é um caixiero-viajante que, ao chegar em Jardim dos Caiacós, acaba seduzindo a filha de um comerciante e sendo obrigado a casar com ela. Isso transforma Araújo em um escravo do sogro, nos negócios, e da mulher, na cama. Quando ele percebe que está se tornando motivo de piada na cidade, resolve acabar com essa vida e começar uma nova. Só que, desta vez como Ojuara.;2007-09-28;6.9
160859;Elena;Ao viajar para Nova York, Elena segue o sonho de se tornar atriz de cinema e deixa no Brasil uma infância vivida na clandestinidade, devido à ditadura militar implantada no país, e também a irmã mais nova, Petra, de apenas sete anos. Duas décadas depois, Petra, já atriz, embarca para Nova York atrás da irmã. Em sua busca Petra apenas tem algumas pistas, como cartas, diários e filmes caseiros. Ela acaba percorrendo os passos da irmã até encontrá-la em um lugar inesperado.;2013-04-11;7.3
271983;Entre Abelhas;Entre Abelhas, uma tragicomédia, conta a história de Bruno (Fábio Porchat), um editor de imagens recém-separado da mulher (Giovanna Lancellotti), que começa a deixar de ver as pessoas. Ele tropeça no ar, esbarra no que não vê, até perceber que as pessoas ao seu redor estão ficando invisíveis. Com a ajuda da mãe (Irene Ravache) e do melhor amigo (Marcos Veras), ele tentará descobrir o que se passa em sua vida.;2015-04-30;6.7
448763;Amor.com;Katrina (Isis Valverde) é uma famosa blogueira de modas que dita tendências no mercado brasileiro através de seus populares vídeos na internet. Fernando (Gil Coelho), por sua vez, é um vlogueiro de um canal de videogames que ainda não é muito famoso, mas que já está fazendo certo sucesso. Quando os dois se conhecem, em uma situação complicada, acabam se apaixonando e o romance dos dois vira “febre” na internet, uma febre que eles vão precisar controlar, equilibrando o mundo real e o virtual.;2017-06-01;6.7
600335;Kardec: A História por Trás do Nome;"A biografia do educador francês Hypolite Leon Denizard Rivail, reconhecido mais tarde como Allan Kardec. Além de tradutor e escritor, Kardec é conhecido por ter codificado o espiritismo, uma das doutrinas mais praticadas no Brasil. Ele escreveu os cinco livros que compõem a Codificação da Doutrina Espírita, entre eles ""O Evangelho Segundo o Espiritismo"" e ""O Livro dos Espíritos"".";2019-05-16;6.7
377274;O Ornitólogo;Fernando, um ornitólogo de cerca de quarenta anos, desce um rio em caiaque, na esperança de encontrar as raras Cegonhas pretas. Absorvido pela imponência da paisagem, deixa-se surpreender pelos rápidos e é engolido pela fúria das águas. Nesta viagem pelo rio Fernando acaba por ser confrontado por todos os seus medos e demónios. A fé leva-o a fazer desta viagem uma descida de rio em que nunca mais nada será igual. Um rio sem retorno.;2016-09-16;6.1
