id;title;overview;release_date;vote_average
266285;The Salvation;Den danske emigrant Jon har ventet i årevis på at få sin kone og søn til USA. Da det endelig sker, bliver de udsat for en forfærdelig forbrydelse. I sorg og afmagt slår Jon gerningsmanden ihjel. En hævn, der slipper brutale kræfter løs. Gerningsmandens bror er den nådesløse Delarue, som terroriserer byen Black Creek og ikke skyr nogen midler for at hævne sin bror. Forrådt og udstødt af lokalsamfundet må Jon forvandle sig fra fredelig nybygger til frygtløs kriger for at frelse byen og finde fred.;2014-05-22;6.4
523536;Ternet Ninja;Aske får en ternet ninja-dukke af sin Onkel Stewart i fødselsdagsgave. Ternet Ninja, som viser sig at være besat af en rapkæftet japansk ånd, kommer til at udfordre Askes opfattelse af, hvad han kan og ikke kan, og sammen hvirvles Aske og Ternet Ninja ind i en farlig mission, der kommer til at sætte deres venskab på prøve.;2018-12-25;7.5
79433;Ronal Barbaren;Kun blodet fra alle barbarer i Metalonien vil give fyrst Volcazar den magt, han hungrer efter. Men da han bortfører barbarlejrens indvånere, overser han den vattede Ronal, som er totalt blottet for selvtillid og muskelkraft. Sammen med en pigeglad trubadur, en hidsig skjoldmø og en fimset elverguide må Ronal modvilligt drage ud i den farlige verden for at redde sin slægt.;2011-09-27;6.1
571655;Valhalla;Vikingebørnene Røskva og Tjalfe tager på en stormfuld rejse fra Midgård til Valhalla med guderne Thor og Loke. Livet i Valhalla viser sig dog at være truet af den frygtede Fenrisulv og Jætterne. Side om side med guderne må de to menneskebørn kæmpe for at bevare Valhalla og redde verden fra Ragnarok.;2019-10-10;4.9
305638;Skammerens datter;Dina, Skammerens Datter, har arvet sin mors overnaturlige evner. Hun kan se ind i andre menneskers sjæl og få dem til at skamme sig over dårlige ting, de har gjort. Arvingen til tronen anklages for en række horrible mord, og Dinas mor lokkes til Dunark, for at få ham til at bekende. Da hun nægter at misbruge sine evner og få en uskyldig dømt, tages hun til fange. Dina hvirvles ind i et blodigt magtopgør med livet som indsats. I en semi-realistisk, middelalderlig, fantasy verden, kastes Dina og hendes familie ud i et hæsblæsende eventyr med drager og magi for at få den retmæssige arving til fyrstedømmet i Dunark på tronen. Baseret på Lene Kaaberbøl's bestseller.;2015-03-26;5.7
2061;Pusher;"Pusheren Frank, der bliver opdaget af strisserne under en deal og efter en hæsblæsende jagt formår at skille sig af med bevismaterialet - en stor pose ""puddersukker"". Politiet kan ikke knalde ham, men Franks gode ""ven"" Milo vil gerne snart have sine penge igen, og han gider ikke høre på Franks røverhistorier. Næh du, hvis Milo ikke får sine penge, så vanker der!";1996-08-30;7
254201;Fasandræberne;I 1994 findes et tvillingepar brutalt myrdet i et sommerhus. Politiets efterforskning peger i retning af en gruppe rigmandsbørn fra en nærliggende kostskole, men sagen lukkes, da en lokal outsider erklærer sig skyldig og dømmes for mordene. 20 år senere ender sagen på vicekriminalkommissær Carl Mørcks skrivebord, og han indser hurtigt, at noget er galt. Carl og hans assistent Assad genoptager sagen og finder frem til et gammelt nødopkald fra en desperat pige, der tilsyneladende kender til mordene. Snart bliver de to kastet ud i en intens søgen efter pigen, Kimmie, der har været forsvundet siden mordene fandt sted. Men Carl og Assad er ikke de eneste, der jagter Kimmie, da hendes viden er til stor fare for en gruppe indflydelsesrige mænd i toppen af samfundet, og de vil gøre alt hvad de kan for at forhindre fortiden i at indhente dem.;2014-10-02;7.1
486947;Den skyldige;Politibetjenten Asger Holm besvarer et 112 opkald fra en kidnappet kvinde. Da forbindelsen pludselig bliver afbrudt starter en nervepirrende jagt på kvinden og hendes kidnapper. Med telefonen som eneste redskab kæmper Asger imod tiden for at redde kvinden. Men snart viser det sig, at forbrydelsen er større end Asger først troede.;2018-06-14;7.3
545330;Hacker;Benjamin er 13 år og en dygtig hacker. Han bor på et bosted, fordi han tidligt mistede sin mor, og har aldrig kendt sin far. En dag opsøger to mænd fra Forsvarets Efterretningstjeneste Benjamin, fordi de har spottet en kvinde på en overvågningsvideo, som de mener kan være hans mor. Da chokket har lagt sig, beslutter Benjamin sig for at finde ud af, hvad der er sket med hans mor. Han får hjælp af Savannah fra bostedet, og de opdager hurtigt, at Benjamin's mor har været del af en hemmeligstemplet mission.;2019-03-28;6.7
1951;Manderlay;Gangsterdatteren Grace rejser med sin far og en lille gruppe gangstere gennem USA, da de i en afkrog af Alabama kommer forbi godset Manderlay. Selvom slaveriet for længst er ophævet, lever beboerne her i et brutalt system, der fastholder dem som herrer og slaver. Grace ser det som sin pligt at befri Manderlay. Ved hjælp af gangsternes rå våbenmagt går hun i gang med at overbevise de skeptiske beboere om demokratiets velsignelser...;2005-05-16;6.9
10797;Terkel i knibe;Terkel går i 6A. Han er lidt af en tøsedreng, men god nok på bunden. Han har det langtfra let i skolen, for hans psykopatiske onkel Stewart har lige tævet klassens rødder, Sten og Saki. Og hvad skal man så gøre for at komme ind i varmen igen? Man mobber da selvfølgelig klassens tykke pige, Fede Dorit! Men hvem kunne vide, at hun ville hoppe ud af vinduet? At man ville begynde at få dødstrusler? At dyrevennen Gunnar ikke har rent mel i posen, og at ingenting er som det ser ud? Ikke Terkel i hvert fald.;2004-04-02;6.4
479226;Journal 64;Nogle håndværkere gør en uhyggelig opdagelse i en ældre københavnsk lejlighed: Bag en falsk mur i lejligheden finder de tre mumificerede lig siddende omkring et spisebord med en ledig plads klar. Kriminalkommissær Carl Mørck og hans assistent Assad i Afdeling Q bliver sat til at finde ud af, hvem mumierne er og hvem den fjerde plads er tiltænkt. Carl og Assad sætter jagten ind på lejlighedens beboer og finder spor tilbage til den berygtede kvindeanstalt på Sprogø, hvor misrøgt og lægelige forsøg med tvangssterilisering var en fast del af hverdagen for de anbragte, såkaldt utugtige piger. Rædslerne på Sprogø er et overstået kapitel i Danmarkshistorien, men der dukker personer op, som siger, at eksperimenterne er fortsat helt op i vores tid. Carl og Assad indleder et kapløb mod tiden for at forhindre nye mord og overgreb.;2018-10-04;7.2
452;Idioterne;En gruppe unge mennesker har fundet sammen om et projekt: at finde deres indre idiot. De optræder som 'spassere', når de færdes ude i samfundet, og nyder ellers bare livet sammen i Stoffers onkels store villa i Søllerød - en villa, der ellers stod tom, fordi Stoffer skulle forsøge at sælge den for onklen. De udfordrer dagligt hinanden og deres omgivelser med deres idiot-lege.  Til slut i filmen kommer Stoffer med den ultimative udfordring: de skal turde være idioter, når de er sammen med deres nærmeste. Men denne udfordring er så stor, at den også bliver kollektivets endeligt - dog først efter at vi finder ud af, at en af pigerne bærer på en hemmelighed, der måske har drevet hendes indre idiot.;1998-04-28;6.5
88273;En kongelig affære;Den dramatiske kærlighedshistorie mellem dronning Caroline Mathilde af Danmark og Johan Struensee, kong Christian d. VII's livlæge. Caroline og Johan drømmer begge om et bedre liv for Danmarks befolkning, og gennem hans indflydelse på kongen formindskes aristokratiets magt, og samfundsreformer bliver indført i landet. Det er dog kun et spørgsmål om tid, før hoffet atter genvinder magten over deres syge konge. Filmen er uegnet for mindre børn.;2012-03-29;7.4
12609;Hjælp! Jeg er en fisk;En fejlslagen fisketur bringer de tre børn Svip, Stella og Plum på afveje. De havner hos den mystiske Professor Mac Krell, som har opfundet en eliksir, der gør det muligt for mennesker at leve under vand. Stella kommer til at drikke af eliksiren, og straks forvandles hun til en søstjerne. For at redde hende må de to andre følge efter - Plum som vandman og Svip som fisk. De har nøgagtig 48 timer til at finde Stella og modgiften. Hvis ikke, vil de forblive fisk for evigt...;2000-10-06;6.6
348668;Flaskepost fra P;Søskendeparret Samuel og Magdalena som er opvokset i en religiøs menighed i Danmark forsvinder pludseligt. Og på Københavns Politigård dukker en 8 år gammel flaskepost op med et råb om hjælp fra en dreng i fangenskab. Carl Mørck (Nikolaj Lie Kaas) og Assad (Fares Fares) fra Afdeling Q finder hurtigt ud af, at der er en forbindelse mellem de to sager, og det lykkes dem at komme på sporet af en mand, der trækker et årelangt spor af bortførelser og mord efter sig...;2016-03-03;7
196024;Kvinden i buret;Efter en blodig skudduel, der efterlader hans to partnere henholdsvis død og lammet, bliver vicekriminalkommissær Carl Mørck tvunget til at lede den nyoprettede Afdeling Q, en afdeling for uopklarede sager. I afdelingen er kun Mørck og hans nye assistent, Assad. Selvom de får udtrykkelige ordrer på kun at sortere og gennemlæse sagerne, går der kun en enkelt dag før Carls stædige natur kaster dem hovedkulds ud i mysteriet om Merete Lynggaard, en vellidt og ambitiøs politiker der for fem år siden er forsvundet fra en færge, og hvor det eneste vidne er hendes hjerneskadede bror, som bliver fundet skrigende på bildækket. Sagen henlægges som et formodet selvmord. Denne forklaring overbeviser dog ikke Carl og Assad, og de begiver sig ud på en rejse, der fører dem dybt ned i samfundets mørkeste afkroge og på sporet af et kalkulerende og forskruet sind.;2013-10-03;7.1
335578;Under sandet;Filmen udspiller sig i dagene efter Tysklands kapitulation, maj 1945, regnskabets time efter fem års besættelse. En flok unge tyske krigsfanger udleveres til de danske myndigheder og sendes efterfølgende ud til Vestkysten, hvor de beordres til at fjerne de over to millioner miner, som den tyske besættelsesmagt har placeret under sandet langs kysten. Med deres bare hænder, kravlende rundt i sandet, bliver drengene tvunget til at udføre det livsfarlige arbejde under ledelse af den danske sergent, Carl Leopold Rasmussen.;2015-12-03;7.8
11328;Pusher II;"Tonny, en kriminel taber fra Københavns underverden, der lige er blevet løsladt efter et 13 måneders fængselsophold. Han skal nu forholde sig til, at han har fået et barn, og prøve at få styr på sit liv. Der er ikke noget, han ønsker mere, end sin fars - ""Smeden"", den mest frygtede gangster på Amager, respekt. Men jo mere han prøver, desto flere problemer får han – og pludselig sidder han med en gæld til sin far, som han ikke kan betale...";2004-12-25;7.2
145;Breaking the Waves;Filmen er det helt store melodrama om den unge skotske kvinde Bess (Emily Watson) og hendes kærlighed til sin elskede mand, Jan (Stellan Skarsgård). Han invalideres i en arbejdsulykke, og i forsøget på at redde sin elskede ofrer Bess sig seksuelt til fremmede mænd.  Det snerpede, calvinistiske miljø, der omgiver dem, er beskrevet med en næsten dokumentarisk realisme i Robby Müllers håndholdte cinemascope-billeder, og maleren Per Kirkeby har farvelagt en stribe landskabsvignetter.  En fusion af det bedste fra Ken Loach, 70’ernes musikscene, Dreyer og Tarkovskij. En stærk film om tro, håb, sex og - mest af alt - kærlighed.;1996-05-13;7.5
523561;Lykke-Per;På jagt efter lykken flytter Per væk fra det landlige Jylland, sin strenge opvækst i det stærkt religiøse hjem og sin patriarkalske præstefar, og sætter sejl mod København for at studere til ingeniør og realisere et stort visionært og moderne energiprojekt, baseret på vind- og bølgeenergi. I hovedstaden kaster Per sig ud i storbylivet og indgår med livsappetit og glæde i det muntre og ubekymrede selskabsliv og får kontakt med den jævnaldrende Ivan fra den rige jødiske familie Salomon, som fascineres og begejstres af Pers ambitioner, og som vil hjælpe ham med at føre det ud i livet. Trods al sit held og fremgang har Per svært ved at bryde båndene og slippe af med de sår, hans strenge, religiøse baggrund har givet ham, og han frygter, at han nu som voksen vil komme til at gentage faderens adfærd.;2018-08-30;6.7
10180;Blinkende lygter;Da Torkilds kæreste, Therese vælger netop hans 40 års fødselsdag som dagen, hvor hun slår op med ham, fordi hun ikke vil vente længere på hans tomme ord og løfter om at ændre livsbane, beslutter Torkild sig for, at det nu skal være slut med våben forbrydelser og flugt. Han synes egentlig også, at han er ved at være for gammel til at blive ved med at leve af at være hæler. Thorkild samler sine 3 venner: Arne, der er meget glad for skydevåben, Peter, der er dybt afhængig af coke og den altid spisende Stefan, for at fortælle dem om sin beslutning. Han vil dog lige gøre et sidste kup, inden han står af ræset. Torkild har lovet færingen, at diske op med adskillige tusind Prince cigaretter, men istedet kommer han med ligeså mange grønne Look. Og hvem fanden ryger grønne Look ??;2000-11-03;7.1
490594;Hodja fra Pjort;Landsbydrengen Hodja drømmer om at komme ud og se verden. Han låner et flyvende tæppe af den gamle tæppevæver El Faza og suser af sted til storbyen med sin bedste ven, geden Raya. Her møder de Smaragd, en kry gadepige, der arbejder som tyv for Rotten. Rotten opdager tæppets magi og forærer det til sultanen, der altid har ønsket at se sit rige oppefra. Men det vil Hodja ikke finde sig i.;2018-02-08;6.2
766105;Smagen af sult;Maggie og Carsten elsker hinanden, har to skønne børn og de åbner deres egen gourmetrestaurant Malus. De vil ha’ det hele. Og de har det hele. Næsten. For de mangler den forjættede Michelin-stjerne. Deres store fælles drøm, som de har satset alt på at vinde. En dag modtager Carsten et brev om, at hans kone elsker en anden. Men hvem har sendt det og hvorfor? I deres umættelige passion for livet og jagt efter den ultimative anerkendelse, har de glemt at livets måltider ikke er gratis. Alt har en pris.;2021-06-24;6.2
3549;Efter brylluppet;Jacob Petersen har viet sit liv til at hjælpe gadebørn i Indien. Børnehjemmet er lukningstruet, men den frustrerede Jacob får et usædvanligt tilbud. Forretningsmanden Jørgen, tilbyder ham en donation på 4 millioner $, men på visse betingelser. Jacob skal komme til Danmark, og han skal deltage i Jørgens datters bryllup. Brylluppet bliver et skelsættende møde mellem fortid og fremtid og sætter Jacob i sit livs dilemma.;2006-02-24;7.2
11832;Babettes gæstebud;Hvem er denne Babette, som en uvejrsnat i 1871 ankommer til den jyske vestkyst på flugt fra Paris? Hun har mistet sine nærmeste og alt, hvad hun ejede. Babette søger tilflugt hos to fromme præstedøtre, og skønt hun stadig er omgærdet af mystik, bliver hun i deres tjeneste hurtigt en uundværlig del af det lille samfund, som er underlagt den afdøde pastors strenge leveregler. Babettes eneste forbindelse til fædrelandet er en lotteriseddel. Pludselig efter 14 år vinder hun den store gevinst på 10.000 francs. Men i stedet for at forlade stedet beder hun de to søstre om at få lov til at tilberede en fransk festmiddag i anledning af hundredårsdagen for præstens fødsel. Som gode kristne har de altid overholdt religionens bud - og nu frygter de, at Guds vrede skal ramme dem p.g.a. det overdådige gilde, Babette omhyggeligt tilbereder. Så oprinder dagen, der endelig afslører, hvem Babette egentlig er: En stor kunstner!;1987-08-11;7.3
11330;Pusher 3;Milo er tilbage - farligere og mere desperat end nogensinde! Efter flere års heroinmisbrug bliver han konfronteret med en ny virkelighed, da hans position som gangster nr. 1 på Nørrebro er truet af en ny generation af indvandrere. Nu må Milo på ét hæsblæsende døgn forsøge at genvinde sin position, arrangere stor fødselsdag for sin datter og nå sine møder i Anonyme Narkomaner. Milo er presset på alle fronter. Det er på tide, at han viser, at han stadig er på toppen. På sin egen nådesløse måde...;2005-08-22;7.2
309;Festen;På landevejen mellem de danske marker går Christian. Han er taget hjem fra sit hus i Frankrig for, sammen med resten af sin familie, at fejre sin far Helges 60 års fødselsdag. Inden længe bliver han samlet op af sin noget grovkornede lillebror, Michael. Michael smider sin kone og tre unger ud af bilen for at kunne køre sin bror til faderens gods. Her samles familien i løbet af nogle timer, og vi føres langsomt ind i det ocean af intriger og problemer, der svæver overalt i luften.;1998-06-19;7.7
586742;Drømmebyggerne;12-årige Minnas liv bliver vendt på hovedet, da den nye papsøster Jenny flytter ind. Jenny er en plage, og Minna vil have hende ud af sit liv! En nat møder Minna Drømmebyggerne og opdager, at hun kan ændre Jenny ved at ændre hendes drømme. Men at ændre drømme har store konsekvenser. Så Minna må redde Jenny i drømmeverden for at redde sin familie i den virkelige verden.;2020-02-06;7.7
21266;Reptilicus;Denne forunderlige film er dansk science fiction med en ualmindelig høj underholdningsværdi. Bent Mejding finder en frossen dinosaurhale i Lapland. Han kan naturligvis ikke lade den ligge der, men får den fragtet til Danmarks Akvarium. Her vågner halen op - og snart terroriserer det fuldvoksne dyr store dele af det indre København. Replikbehandlingen er unik, skuespillet er rædsomt og Birte Wilke synger 'Oh, What a Tivoli Night'.;1961-02-20;3.6
778819;Ternet Ninja 2;Ternet Ninja vender tilbage – i et nyt hylster. Den kyniske legetøjsgigant Phillip Eberfrø er ved at slippe for straf, og uskyldige børn er i fare. Jagten på hævn og retfærdighed genoptages sammen med 13-årige Aske. De to flankeres af både Sirene og Askes papfar Jørn, der går all in på sin nyeste opfindelse: en fordøjelsesapp. Evigt lækkersultne Sune er også med – og selvfølgelig Askes (uundværlige) onkel Stewart, der som altid spreder hygge i familien.;2021-08-19;6.5
198436;Antboy;12-årige Pelle er en almindelig, stille dreng indtil den dag, han bliver bidt af en usædvanlig myre. Næste morgen er Pelle pludselig bomstærk og kan klatre på vægge (og tisse syre). Vennen Wilhelm, der elsker tegneserier, prøver at overtale Pelle til at blive vaskeægte superhelt. Pelle går med på ideen for at imponere den kønne Amanda, men han havde ikke regnet med at møde en farlig superskurk: Loppen.scope;2013-09-07;5.6
469310;Den utrolige historie om den kæmpestore pære;Elefanten Sebastian, og hans bedste ven, katten Mitcho, bor i den hyggelige havneby, Solby. Her er alt lykkeligt, indtil byens elskede borgmester, JB, en dag forsvinder. På en fisketur fanger Mitcho en flaskepost fra JB, som skriver, at han er strandet på en øde ø. I flasken ligger også et lille frø, som de planter, og i løbet af natten vokser en kæmpe stor pære frem! Pæren ombygges til et skib, og i det sejler Sebastian og Mitcho ud på et farligt eventyr med pirater, sødrager og sære spøgelser. Det kræver stort mod, men intet kan stoppe de to venner – der er fast besluttede på at finde den mystiske ø og hente JB hjem.;2017-10-12;6.6
776717;Vildmænd;Martin skredet fra det hele. Til Norge. For at bo i naturen og jage sin egen føde. Som en rigtig vildmand. Men da hashsmugleren Musa pludseligt dukker op nær hans lejr – blødende og forslået efter et biluheld – bliver Martins selvrealiseringsprojekt vendt på hovedet. Snart er det umage makkerpar på flugt gennem barske fjelde, med norsk politi, Musas rivaler og Martins intetanende hustru lige i hælene.;2022-02-03;5.8
859585;Toscana;En dansk kok rejser til Toscana for at sælge sin fars forretning og møder en lokal kvinde, som inspirerer ham til at revurdere sin tilgang til livet og kærligheden.;2022-05-18;5.8
4972;De Grønne Slagtere;De to slagtersvende Svend og Bjarne er trætte af at slave for den brovtende og bedrevidende lokale slagter Holger, som oftest kun har hån tilovers for dem. En dag tager de mod til at bryde ud og starte deres egen forretning. Der skal dog mere end almindelig forretningssnilde til at begå sig i konkurrencen, og starten på deres karriere som selvstændige tegner alt andet end lovende, indtil Svend ved lykkens gunst/ugunst kommer på en idé til en kødret, som indeholder andet end den sædvanlige omgang ko eller gris.;2003-03-08;7.1
6498;Nattevagten;I centrum for historien står de to jurastuderende og venner, Martin og Jens. Den ene er nogenlunde fornuftig, den anden er nærmest bindegal. Midt under en forelæsning indgår de et væddemål om, hvem der først kan stille den anden på en prøve, som han ikke tør gennemføre. Det der starter som en leg, bliver langsomt mere og mere alvorligt. Men, navnlig Martin skal få størrre problemer endnu. Han tager et sommerferiejob som nattevagt på Retsmedicinsk Institut.Her kommer han i kontakt med kriminalkommisær Wörmer, der efterforsker en række uhyggelige mord. Pludselig begynder der at ske mystiske ting i kældrene på instituttet - nogen prøver på at gøre Martin sindssyg. Han hvirvles ind i et spind af veltilrettelagte indicier, der alle peger på ham selv som morderen.;1994-02-25;6.9
127846;Kapringen;Skibskokken Mikkel og maskinmesteren Jan er blandt de syv sømænd om bord på fragtskibet MV Rozen, der glæder sig til at komme i havn og hjem. Men i Det Indiske Ocean kapres skibet af pirater, der tager besætningen som gidsler og forlanger en ublu løsesum på mange millioner dollars. Det er nu op til den danske skibsreder at forhandle sømændene og skibet ud af de somaliske piraters kløer.;2012-02-29;6.9
356326;Sorgenfri;Vi følger en familie på fire i den idylliske forstad Sorgenfri. Familiens liv tager en drastisk ændring, da en mystisk virus bryder ud i byen. Pludselig handler det om rå overlevelse, og spørgsmålet er om vores families sammenhold er stærkt nok til at klare sig igennem krisen.;2015-09-29;5.4
48035;Ordet;I et vestjysk sogn er grundtvigianeren Morten Borgen den største gårdejer. Den mellemste af hans tre sønner, Johannes, er blevet sindssyg og tror, han er Jesus. Den yngste søn kan ikke få lov at ægte datteren af den lokale indremissionske leder, Peter Skrædder. Da den ældste søns kone, Inger, dør i barselsseng, beder hendes otteårige datter Johannes, om ikke han vil vække moderen til live igen. Barnets enfoldige tro får ham til at udvirke det mirakel, der gør de interne kirkelige modsætninger ligegyldige.;1955-01-09;7.9
12416;Vikaren;6.B. har fået ny vikar. Hun er meget ambitiøs og vil træne klassen til at vinde en international konkurrence for europæiske skoleelever i Paris. Men vikaren er ikke, som den slags plejer at være - hun kan øjensynlig læse børnenes tanker, og når hun er alene med eleverne i klassen, er hun ligefrem ondskabsfuld. Børnene klager selvfølgelig over hende, men det lykkes vikaren at overbevise alle forældre om, at hun er fantastisk - på trods af at klassen fremsætter påstande om, at hun er en ond ”alien” fra en fremmed planet.;2007-03-13;5.5
44716;Hævnen;Hævnen er et drama om ødelagt idyl og valget mellem hævn og pacifisme. Filmen trækker spor fra den brutale hverdag i en afrikansk flygtningelejr til den postkort-smukke idyl i en sovende dansk provinsby.Anton (Mikael Persbrandt) er læge og pendler mellem en flygtningelejr i Afrika og sit hjem i Danmark, hvor han har to små sønner. Han har svigtet sin elskede kone Marianne (Trine Dyrholm), og de prøver nu at vænne sig til et liv uden hinanden. Sideløbende begynder Antons 12-årige søn Elias at blive venner med Christian, som er ny dreng i klassen. Dette udsædvanlige venskab udvikler sig snart til en foruroligende alliance, som truer med at ødelægge landsbyidyllen for altid.;2010-08-26;7.1
34181;Gertrud;Gertrud er gift med politikeren Gustav og har et forhold til den unge musiker Erland. Før ægteskabet havde hun et forhold til digteren Gabriel. Alle tre er mænd for hvem arbejdet har højeste prioritet, mens det for hende er kærligheden. Derfor bryder hun med dem alle og vælger selvstændigheden. Mange år senere ser den gamle Gertrud sammen med vennen Axel tilbage på sit liv.;1964-12-19;7.2
