id;title;overview;release_date;vote_average
848058;Cerdita;Debido a su obesidad, Sara vive atormentada por las continuas burlas de las otras chicas de su pequeño pueblo. Pero todo cambiará cuando un desconocido llegue al pueblo y secuestre a sus acosadoras. Sara sabe más de lo que dice, y tendrá que decidir entre hablar y salvar a las chicas, o no decir nada para proteger al extraño hombre que la ha salvado.;2022-10-07;6.7
1090328;La Trampa;Tío y sobrino intentan recuperar sus tierras de manos del dueño de un casino corrupto. Un granjero es presionado para pagar la enorme deuda de su hijo jugador. Ambos problemas tienen la misma fuente y se unirán.;2022-08-11;6.6
943221;Mal de ojo;La misteriosa enfermedad de su hermana pequeña hará que Nala y su familia viajen a la casa de su abuela para encontrar la cura. En este lugar, ella aprenderá sobre leyendas locales de brujas que se alimentan de la sangre de los niños para permanecer por siempre jóvenes. Mientras más conoce Nala sobre estos seres diabólicos, más se convencerá de que su abuela podría ser una bruja.;2022-09-22;6.8
840789;Matadero;Jared es un cineasta norteamericano que en 1975 llega a las Pampas para rodar la historia del primer levantamiento de los trabajadores del campo contra sus patrones. En la adaptación de la obra de Echeverría, los agricultores les asesinan como animales y se los comen.;2022-12-09;6
987750;Inspector Sun y la maldición de la viuda negra;Shanghái, 1934. En un mundo de insectos paralelo al de los humanos, el veterano Inspector Sun, una araña solitaria, lidera su última misión contra su archienemigo Langosta Roja, antes de embarcarse en un merecido retiro. Sus vacaciones a bordo de un avión Pan Am clipper entre Shanghai y San Francisco acaban abruptamente cuando el millonario Dr. Spindelthorp aparece asesinado. Lo que comienza como un caso rutinario para Sun, decidirá finalmente el destino de la humanidad.;2022-12-28;6.8
676701;Tadeo Jones 3: La Tabla Esmeralda;A Tadeo le encantaría que sus colegas arqueólogos le aceptasen como a uno más, pero siempre acaba liándola: destroza un sarcófago y desata un conjuro que pone en peligro la vida de sus amigos, Momia, Jeff y Belzoni. Con todos en contra y solo ayudado por Sara, Tadeo emprenderá una huida llena de aventuras, que le llevará de México a Chicago y de París a Egipto, para encontrar la manera de acabar con la maldición de la momia.;2022-08-24;7.6
946740;Papá al rescate;Nico, a una semana de casarse y celebrar su matrimonio igualitario, recibe una carta que lo obliga a enfrentar su secreto mejor guardado: es padre de una niña que solo conoció al nacer. La pequeña está en un hogar y tras la muerte de su madre, el padre tiene 3 días para recuperarla antes de que pase al sistema de adopción.;2023-01-05;5.5
675054;MexZombies;Dos adolescentes un poco inadaptados socialmente, uno cinéfilo de películas clásicas de antaño y el otro un aspirante a ser experto en parkour, deben enfrentarse a un inesperado reto: prevenir un apocalipsis zombi, al mismo tiempo que ponen a prueba su amistad y buscan su primer amor.;2022-10-26;7.1
61979;Tres metros sobre el cielo;"En Barcelona, dos jóvenes que pertenecen a mundos opuestos se conocen. Ella, la dulce Babi, es una chica de clase alta que vive en un entorno tan protegido como poco excitante. Él, Hugo, conocido como el duro ""H"", es un chico impulsivo e irresponsable, aficionado a las peleas y a las carreras ilegales de motos. Esta es la crónica de un amor inicialmente imposible que arrastrará a ambos a un frenético viaje iniciático a través del cual descubrirán el amor.";2010-12-03;7.8
791333;El cuarto pasajero;Julián, un hombre divorciado con problemas económicos, usa una aplicación de teléfono móvil para compartir su coche con desconocidos.;2022-10-28;6.5
855440;Polar;Una policía del Grupo de Homicidios de Sevilla, expulsada del Cuerpo por sus problemas con el alcohol y las drogas, recibe la llamada de un hombre pidiéndole que busque a Macarena Gómez, una actriz popular de TV, desaparecida en extrañas circunstancias.;2022-10-26;6.6
1038130;Con los años que nos quedan;Macarena se crío en una familia humilde. Sus padres decidieron emigrar a USA cuando ella tenía cinco años. Carismática, de gran carácter y fuerza, Macarena vivió una adolescencia algo complicada, pero un giro inesperado logró ubicarla y centrarla: decidió estudiar Derecho. Diana, una policía a la que conoció en unas prácticas, se convierte en el amor de su vida. Todo parece ir como siempre soñó, pero su padre origina un cambio brusco en su vida. Paco, se enamora de una prostituta a la que deja embarazada, metiendo a su familia en una espiral compleja, tanto económica como emocional. Macarena debe pagar una deuda contraída por su padre y su chica, si no quiere sufrir mayores daños. Para salir adelante, Macarena acepta hacer de mula y transportar una mercancía desde los Angeles a México. Para ello, contrata por Internet un viaje en coche compartido con Louis, el peculiar joven “propietario” del vehículo. Todo parece perfecto…;2022-12-09;5.7
619264;El hoyo;Un lugar misterioso, una prisión indescriptible, un agujero muy profundo. Un número desconocido de niveles. Dos reclusos viviendo en cada nivel. Una plataforma descendente que contiene alimentos para todos ellos. Una lucha inhumana por la supervivencia, pero también una oportunidad para ser solidario.;2019-11-08;7
1086990;Malcriados;Francisca ha criado de manera muy sobreprotectora a su hijo Alejandro, volviéndolo mimado e irresponsable. Por otro lado, Gonzalo ha hecho lo mismo con su hija Camila. Sus vidas cambiarán una vez que se conozcan, y tanto Francisca como Alejandro cuestionarán sus métodos de crianza.;2023-02-15;7.9
856245;Matar a la Bestia;Emilia, de 17 años, llega al albergue de su tía Inés en la frontera entre Argentina y Brasil, en busca de su hermano perdido hace mucho tiempo. En esta exuberante jungla, donde abundan los mitos y leyendas locales, una peligrosa bestia que se cree que es el espíritu de un hombre malvado que toma la forma de diferentes animales, parece estar deambulando. En un viaje en pleno despertar sexual, Emilia tendrá que enfrentarse a su pasado para matar a la bestia.;2021-12-10;6.1
1114905;Uno para morir;Siete extraños se despiertan en una mansión en medio de la nada y descubren que son parte de un juego retorcido. Tendrán 60 minutos para elegir a una persona para morir, de lo contrario, todos ellos serán asesinados. A medida que el reloj avanza, los secretos más espeluznantes saldrán a la luz y descubrirán que todos están conectados por un pasado oscuro.;2023-05-05;6.2
818647;A través de mi ventana;Raquel lleva toda la vida loca por Ares, su atractivo y misterioso vecino. Lo observa sin ser vista y es que, muy a su pesar, no han intercambiado ni una palabra. Raquel tiene muy claro su objetivo: conseguir que Ares se enamore de ella. Pero ella no es una niña inocente y no está dispuesta a perderlo todo por el camino, y mucho menos a sí misma...;2022-02-04;7.4
52629;El infierno;En el marco de las fiestas del Bicentenario de independencia, Benjamín García, cómo miles de paisanos, regresa a su pueblo deportado de U.S.A. y encuentra un panorama desolador provocado por la crisis económica y la violencia demencial que azotan el lugar. Sin otra opción, y para salvar a su familia de la miseria, García se involucra en el negocio del narco en el que tiene, por primera vez en su vida, una fulgurante prosperidad, pero también un triste y dramático final. Sátira de cáustico humor negro, sobre el mundo del narco, la crisis económica, la corrupción y la violencia irracional que nos aquejan, EL INFIERNO nos lleva a preguntarnos: ¿Habrá este 2010, algo que celebrar?;2010-09-03;7.9
818648;Eres tú;Cuenta la historia de Javier, quien a los 16 años besó por primera vez a una chica y descubrió que tenía el don de la clarividencia, al menos de la clarividencia amorosa. Javier, con tan sólo un beso, es capaz de ver el futuro de esa relación. La historia se complica cuando en una noche de fiesta besa a Lucia, la novia de su mejor amigo.;2023-03-03;6.3
887379;Luz Mala;La próxima película de Juan Schmidt.;2022-11-17;4.3
987787;Un parcero en Nueva York;"Armando Pulido, un maestro de la construcción, sencillo, de buen corazón, trabajador, trabajador y buen amigo, cansado de la grave crisis económica que vive Colombia, decide irse a Nueva York en busca del llamado ""sueño americano"". .";2022-08-18;7.3
884363;Togo;Los narcos de poca monta están copando las calles de Montevideo y extorsionando a los cuidacoches para que trabajen para ellos. Pero uno, Togo, resistirá hasta las últimas consecuencias para cuidar su territorio y a los vecinos de la violencia.;2022-10-05;6.6
1008779;La Princesa;"Al negarse a casarse con un capo de la droga, Grecia está decidida a pagar ella misma la deuda de su padre. Para ganar el dinero, decide apostar en los palenques de Sinaloa, donde conoce a Armando. Inmediatamente queda cautivado por su belleza y actitud intrépida. Pero, poco sabe él que enamorarse de ella será su esfuerzo más peligroso. Basado en el famoso corrido ""La Princesa"", de Alfredo Ríos ""El Komander"".";2022-02-01;7.3
1105283;Mi maestra se comió a mi amigo;Tomás, un niño que vive en un mundo de fantasía debe usar su sabiduría de monstruos para pelear contra su nueva maestra de inglés: una mujer malvada que es en realidad un monstruo que come niños cada setenta años. Es hora de que Tomás y sus dos mejores amigos se vuelvan los héroes de su propia historia de monstruos.;2023-03-29;6.5
1098239;Tangos, tequilas, y algunas mentiras;A Lu le encanta fingir que tiene la vida perfecta. Cuando conoce a Diego, un malhumorado y guapo argentino de visita en México, asegura que podría enamorarlo. Su vida dará un vuelco radical cuando, para ganar una apuesta con sus amigas, hará hasta lo imposible por conquistarlo, aunque esto signifique irlo a buscar hasta el corazón de Argentina.;2023-03-09;7.3
960096;El monte;Un padre y un hijo, aislados en una ruinosa casa de campo, intentan sobrevivir a un verano infernal. Entre jornadas de caza y noches de fogón, el hijo empieza a percibir una extraña conexión entre su padre y la naturaleza que los rodea. Un secreto ancestral está a punto de revelarse.;2022-08-18;6.7
893370;Virus: 32;Se desata un virus y una escalofriante masacre recorre las calles de Montevideo. Los enfermos se convierten en cazadores y solo calman su fiebre matando sin escrúpulos a todos los que aún no están infectados. Sin darse cuenta de esto, Iris y su hija pasan el día en el club deportivo donde Iris trabaja como guardia de seguridad. Cuando llega la noche, está por comenzar una pelea sin piedad. Su única esperanza de salvación llega cuando descubren que después de cada ataque los infectados parecen tener 32 segundos de paz antes de volver a cargar.;2022-04-21;6.9
375794;No manches Frida;Es la historia de Zequi, un ladrón de bancos recientemente publicado que va a recuperar el dinero robado enterrado por su cómplice boba antes de ir a la cárcel. Vuelven al sitio sólo para encontrar que Frida Kahlo alta ha construido un gimnasio con el botín. Para conseguir el dinero, se hacen pasar por un maestro sustituto para una escuela que no puede estar al nivel de los maestros de todo. Zequi entra dispuesto a dar la ley pero rápidamente se da cuenta de que la vida en el interior puede haber sido más fácil de manejar que una escuela llena de adolescentes salvajes y rebeldes.;2016-09-02;7.8
661791;La abuela;Susana deja su vida en París, donde trabaja como modelo, y regresa a Madrid para cuidar de su abuela Pilar.;2022-01-28;5.9
667276;Las Leyendas: El Origen;Finado y Moribunda, dos calaveritas de azúcar, viven en el alegre y colorido Pueblo Calaca, donde hacen y deshacen a sus anchas sin ningún tipo de consecuencias. Todo cambia cuando un bebé humano cruza el Espejo Eterno y absorbe la energía del portal que separa los Reinos de los Vivos y los Muertos.;2021-02-15;8.2
1069913;El último hombre sobre la Tierra;Una sofisticada ejecutiva despierta y encuentra que todo el mundo ha desaparecido… con la excepción de un arrogante compañero de trabajo decidido a conquistarla.;2022-12-22;6.9
1094266;Amén: Francisco responde;Diez jóvenes de todo el mundo se reúnen en Roma con el Papa Francisco con el objetivo de conversar y trasladarle las principales preocupaciones de la juventud.  Lo que les espera es un encuentro inédito, una conversación de tú a tú, un acontecimiento único.;2023-04-05;7.8
109689;Tengo ganas de ti;La sexy Gin es el nuevo amor de Hache, pero éste no puede olvidar a su antigua novia, Babi. Hache ha vuelto a casa tras pasar una temporada en Londres, alejado del recuerdo imborrable de aquel primer amor. Para poder reconstruir su vida y olvidar el pasado, Gin parece perfecta, pues es una chica de espíritu descarado, efervescente y vital que le hace creer que es posible revivir aquella magia. Pero tarde o temprano tendrá que encontrarse de nuevo con Babi...;2012-06-22;7.4
801860;Historias para no contar;Nos contará situaciones en las que nos podemos reconocer y que preferiríamos no explicar, o incluso olvidar. Encuentros inesperados, momentos ridículos o decisiones absurdas, cinco historias con una mirada ácida y compasiva a la incapacidad para gobernar nuestras propias emociones.;2022-11-25;5.8
554596;No manches Frida 2;Zequi (Omar Chaparro) y Lucy (Martha Higareda) están por casarse. Todo parece marchar color de rosa y están a un día de la boda cuando llega la despedida de soltero. A pesar de que él promete portarse bien y no excederse, las cosas se salen de control.;2019-03-15;8
901908;El juego de las llaves;Laura, Raquel y Cris, íntimas amigas desde hace años convencen a sus respectivos maridos para jugar a un juego que les propone Siena: el juego de las llaves. El juego consiste en que todos ponen sus llaves en un cuenco. Al azar, cada uno escoge unas llaves, y este debe ir a pasar la noche con el dueño o la dueña de las llaves.;2022-04-13;6
1067551;José Luis López Vázquez. ¡Qué disparate!;José Luis López Vázquez, artista imprescindible en la historia del cine español, logra encontrar un amor tardío que cambia su vida, luego de tener por años una vida profesional exitosa, pero una vida personal bastante descuidada.;2022-11-01;5
926924;¡Vaya vacaciones!;Manuela y José quieren mucho a sus hijos y, sobre todo, idolatran a sus nietos. Pero los padres de estos han tomado por costumbre dejar a sus retoños al cuidado de sus abuelos, día sí y día también. Manuela y José ya no recuerdan la última vez que tuvieron un rato para ellos mismos. Y para colmo este verano han tenido que cancelar el viaje de sus sueños porque a sus hijos les ha salido un importantísimo viaje de trabajo…, aunque pronto van a descubrir la verdad: en realidad están de vacaciones en Bali.;2023-04-21;5.7
960875;Jaula;Paula y su marido regresan en coche de una cena. Repentinamente, se topan con una niña deambulando sola por la carretera. Dos semanas más tarde, tras conocer que nadie la reclama, deciden acogerla en su casa temporalmente y así también dar un giro a su vida de pareja. No será fácil, ya que la niña vive obsesionada con la fantasía de un monstruo que la castigará si sale de un cuadrado de tiza pintado en el suelo. Tras el fuerte vínculo que crean ambas, Paula iniciará un viaje por caminos oscuros para intentar descubrir el enigma del pasado de la niña.;2022-09-09;6.4
769636;Código Emperador;Juan, un agente del servicio secreto, se acerca a Wendy, una joven filipina que trabaja como criada para una pareja sospechosa.;2022-03-18;6.1
834734;Sicosexual;Después de descubrir que su novio la engaña, una mujer se obsesiona con un YouTuber hasta el punto de pensar que es el hombre perfecto para ella.;2022-05-12;5
613093;Malnazidos;Durante la Guerra Civil Española, meses de sangrientos combates han dejado tras de sí miles de muertos en las trincheras. Jan Lozano, capitán de la quinta brigada, cae prisionero. La única posibilidad de escapar a la sentencia de muerte es hacer frente a una misión imposible en campo enemigo. Pero un peligro mayor del esperado obligará a los bandos rivales a unirse contra un nuevo y desconocido adversario. Tendrán que dejar de lado el odio mutuo y así evitar convertirse en infectados.;2022-03-11;6.3
1008009;Mari(dos);Toni (Paco León) y Emilio (Ernesto Alterio) reciben la misma trágica llamada: sus mujeres están en coma tras un alud en una estación de esquí. Cuando se presentan en el mostrador de admisiones del hospital de montaña hacen un sorprendente descubrimiento: sus mujeres son, en realidad, la misma persona, Laura (Celia Freijeiro). Durante años, Laura ha llevado en secreto vidas paralelas, una salvaje montaña rusa a caballo entre sus dos familias. Obligados a convivir hasta que Laura despierte y pueda ser trasladada, Emilio y Toni luchan por demostrar quién de los dos es el único y auténtico marido.;2023-03-10;4.3
812488;Mete miedo;Camila es una joven miembro de un grupo de élite de la policía. Durante un operativo en un área peligrosa, cae accidentalmente en medio de un ritual, en el cual sus integrantes se prenden fuego, y sufre quemaduras en todo su cuerpo que la llevan a un estado de coma. En su tortuosa recuperación física y mental, su amiga, la fiscal Fátima, y su colega y ex pareja Ángel, la acompañan. Pero al despertar, Camila se comporta de manera extraña. Ida y con actuar incongruente, está siendo atormentada por fuerzas sobrenaturales. La Albina, les acecha desde el episodio del ritual, y jugará con este trío al Mete Miedo, un juego del que será imposible escapar.;2022-09-02;5.8
652722;En brazos de un asesino;Victor (William Levy) es uno de los hombres más guapos del mundo, pero tiene un secreto profundo: es un asesino a sangre fría. Con voz suave y seductora, Víctor fue criado para hacer una sola cosa, que es matar por dinero. Cuando es enviado a la casa de un brutal narcotraficante para cobrar el pago de su golpe más reciente, se encuentra con la bella Sarai (Alicia Sanz), que se ha visto obligada a pasar los últimos 9 años de su vida con el narcotraficante.;2019-12-06;8
573164;Un rescate de huevitos;Toto y Di son los padres de dos hermosos huevos: Uly y Max.;2021-08-12;7.9
931935;La extorsión;Un experimentado piloto comercial, al borde de la jubilación, se ve obligado a colaborar con los servicios de inteligencia de su país para evitar ser sancionado por una grave falta cometida en el trabajo. Rápidamente se sumerge en un submundo de intrigas y extorsiones que pondrá en peligro su vida y pagará un precio muy alto para escapar de él.;2023-04-06;6.7
1417;El laberinto del fauno;Año 1944, tras la victoria de Franco. La niña Ofelia (Ivana Baquero) y su madre, Carmen (Ariadna Gil), convaleciente a causa de un avanzado estado de gestación, se trasladan hasta un pequeño pueblo en el que se encuentra destacado el nuevo marido de ésta, Vidal (Sergi López), un cruel capitán del ejército franquista por el que la niña no siente ningún afecto. La misión de Vidal es acabar con los últimos vestigios de la resistencia republicana que permanecen escondidos en los montes de la zona.;2006-10-10;7.8
775943;Llanto Maldito;En un último intento por salvar su matrimonio, Sara y Óscar deciden tomar unas cortas vacaciones en una cabaña en el bosque junto a sus dos hijos. Pero al llegar, no encuentran el descanso que buscaban: en vez sucesos cada vez más extraños corroen el tenso ambiente entre la pareja. La familia empieza a sentir la presencia de una mujer merodeando la casa y ella parece augurar situaciones que desafían la naturaleza. Mientras la joven pareja empieza a confrontar problemas no resueltos del pasado, estos extraños eventos intentarán descomponer a la familia desde adentro.;2021-07-29;4.6
48650;Habitación en Roma;Verano de 2008. Se inspira en el film 'En la cama', del chileno Matías Bize. En un hotel del centro de Roma se conocen una rusa y una española. Al día siguiente Alba volverá a España y Natasha, a Rusia. En la habitación del hotel se respira una atmósfera cargada de erotismo y sensualidad. Entre ellas nace un sentimiento nuevo que ambas aceptan. Durante doce horas, las dos mujeres se confían sus vidas, hablan de sus compromisos y del amor sincero por sus respectivas parejas.;2010-05-07;6.4
411088;Contratiempo;Barcelona, España. Adrián Doria, un joven y exitoso empresario acusado de homicidio, se reúne una noche con Virginia Goodman, una abogada experta en interrogatorios, con el propósito de urdir una estrategia de defensa.;2017-01-06;8.1
1050040;Solo amor y mil canciones;Con motivo del décimo aniversario del estreno de Violetta, Tini se reúne con sus antiguos compañeros de reparto para celebrar, brindándoles a sus fans un espectáculo íntimo, único e inolvidable. El sofisticado teatro Astor Piazzolla, de Buenos Aires, es el lugar perfecto para que Tini, Jorge Blanco, Candelaria Molfese y Mercedes Lambre se vuelvan a reunir, y para que el público se mueva al ritmo de sus nuevas versiones de cinco canciones de la serie. Un grupo selecto de fans participa de la nostalgia, las anécdotas divertidas y los recuerdos de sus ídolos.;2022-12-08;6.7
84308;Madrid, 1987;Miguel (José Sacristán), un veterano articulista, temido y respetado, y Ángela (María Valverde), una joven estudiante universitaria, se quedan encerrados en un baño público, situación que da pie a un enfrentamiento generacional. Ella se encontró, en los ochenta, con una democracia ya consolidada, mientras que él forma parte de los privilegiados que lo habían conseguido todo.;2011-09-22;6.5
511679;Héctor El Father: Conocerás la verdad;La historia de transformación de Héctor “El  Father” luego de alcanzar la cima del éxito.;2018-03-22;7.8
617708;La Llorona;Una historia de horror y fantasía, llena de suspenso, y una metáfora urgente de la historia reciente de Guatemala y sus heridas políticas curadas.;2019-07-25;6.5
869399;La pasajera;Los ocupantes de una furgoneta que transporta a una excursionista herida deben evitar sentarse a su lado durante el viaje.;2022-06-03;5.9
975120;Padre no hay mas que uno 3;Se acercan las Navidades. Los niños rompen accidentalmente una figurilla del Belén de colección de su padre y deben conseguir por todos los medios una igual, el problema es que es una pieza única de anticuario. Sara, la hija mayor rompe con su novio, Ocho, que intentará recuperar sus favores con la ayuda de su suegro, Javier. Precisamente el suegro de Javier, el padre de Marisa, será acogido en la casa familiar para pasar las fiestas tras su reciente separación, lo cual no dejará indiferente a la madre de Javier, Milagros. Rocío, la folclórica de la familia, que hacía de Virgen desde hace varias Navidades, es relegada este año a hacer de pastorcilla, algo que su padre, Javier, no está dispuesto a asumir.;2022-07-15;7.6
57084;Satánico pandemonium: la sexorcista;Una joven monja es tentada por el demonio en una serie de extrañas visiones en las que es poseida por el mismísimo diablo.;1975-06-26;6.5
1078862;A Todas Partes;Dos hermanos que no se han visto en 15 años reparan su relación mientras cumplen un sueño de la infancia: un viaje en moto por carretera a través de México.;2023-02-14;6.8
105666;La llamada del sexo;Carlos es el jefe de una agencia de publicidad de Santo Domingo quien tiene una relación extramatrimonial con Mónica, una modelo y la relación transcurre sin más contratiempos hasta que un buen día él lleva a su amante a una casa abandonada, ubicada en las afueras de la ciudad, en la cual vivió allí durante su niñez y adolescencia. Por otra parte Gloria, la riquísima e igualmente ambiciosa esposa de Carlos, comienza a sospechar de su marido y contrata a un detective privado para investigarlo. Ambos terminan sorprendiendo in fraganti a Carlos y Mónica en el cuarto de un hotel y, ya en casa, los esposos discuten por el divorcio hasta que súbitamente ella cae accidentalmente de la escalera y Carlos, creyéndola muerta, la lleva a la casa abandonada y la esconde dentro de un baúl. Sin embargo al huir del lugar, Carlos atropella en forma accidental a un niño, siendo éste el comienzo de una serie de extraños y fatídicos acontecimientos.;1977-06-25;4.4
756681;Veneciafrenia;En la naturaleza existe vínculo indisoluble entre la belleza y la muerte. El ser humano, deudor de su entorno, imita lo que observa. Como mosquitos atraídos por el faro más brillante, los turistas están apagando la luz de la ciudad más hermosa del planeta. La agonía de las últimas décadas ha desatado la ira entre los venecianos. Para frenar la invasión, algunos se han organizado, dando rienda suelta a su instinto de supervivencia. Nuestros protagonistas, un sencillo grupo de turistas españoles, viajan a Venecia con la intención de divertirse, ajenos a los problemas que les rodean. Allí se verán obligados a luchar por salvar sus propias vidas.;2022-04-22;6.1
1072567;Infiesto;Mientras el coronavirus trastoca sus vidas, dos inspectores buscan a los responsables de un secuestro que parece formar parte de una trama aún más siniestra.;2023-02-03;6
116322;La leyenda de la llorona;Leo San Juan, a un año de haber derrotado al espíritu de La Nahuala, se enfrenta ahora a su primera gran misión: liberar a Xochimilco de La Llorona, el espíritu de una mujer que durante cientos de años ha asolado a la comunidad y ha secuestrado a decenas de niños. Con la ayuda de El Alebrije, Don Andrés y los niños Calaca, Leo planea vencerla. Sin embargo, el poder de ella hará que nuestro héroe y sus aliados se separen, enfrentando cada quien por su lado los peligros que aparecen en un Xochimilco embrujado por las lágrimas de La Llorona y las fuerzas obscuras que, desde la antigüedad, acechan detrás de este terrible monstruo.;2011-10-21;7.8
1113018;Disney Entrelazados Live;"Vive la experiencia Disney Entrelazados Live! El programa incluye las canciones originales ""Donde voy"" y ""Convénceme"", versiones de canciones de los 90, como ""Keep Living Without Your Love"", una selección de canciones del musical Freaky Friday: A New Musical y éxitos actuales, como ""Tacones rojos"" y ""Vivir así"".";2023-05-05;6
772071;Cuando Sea Joven;Cuando Sea Joven es una película mexicana producida en 2021. Fue dirigida por Raúl Martínez y contó con la actuación de Verónica Castro, Michael Ronda, Natasha Dupeyrón, Edgar Vivar, Eduardo Santamarina.;2022-09-14;8.6
